"Block","Area","Year","Mean","lower","upper","Density","DensityLO","DensityHI"
"S1",86.97,2026,0.514,0.514,0.514,0.00618604116361964,0.00591008393698977,0.00591008393698977
"S1",86.97,2027,0.33,0,1.04999999999995,0.00362193859951707,0,0.0120731286650564
"S1",86.97,2028,0.23,0,0,0.00250661147522134,0,0
"S1",86.97,2029,0.151,0,0,0.00170173623088421,0,0
"S1",86.97,2030,0.117,0,0,0.00105783603541451,0,0
"S1",86.97,2031,0.073,0,0,0.000643900195469702,0,0
"S1",86.97,2032,0.057,0,0,0.000459928711049787,0,0
"S1",86.97,2033,0.027,0,0,0.000252960791077383,0,0
"S1",86.97,2034,0.032,0,0,0.000275957226629872,0,0
"S1",86.97,2035,0.036,0,0,0.00036794296883983,0,0
"S1",86.97,2036,0.044,0,0,0.000597907324364723,0,0
"S1",86.97,2037,0.087,0,0,0.000919857422099575,0,0
"S1",86.97,2038,0.147,0,1,0.00146027365758307,0,0.0114982177762447
"S1",86.97,2039,0.194,0,1,0.00201218811084282,0,0.0114982177762447
"S1",86.97,2040,0.24,0,2,0.0024951132574451,0,0.0229964355524894
"S1",86.97,2041,0.381,0,2,0.00416235483500057,0,0.0229964355524894
"S1",86.97,2042,0.586,0,3.04999999999995,0.00677245027020812,0,0.0350695642175458
"S1",86.97,2043,0.968,0,4,0.0113372427273773,0,0.0459928711049787
"S1",86.97,2044,1.46,0,6,0.0176037714154306,0,0.0689893066574681
"S1",86.97,2045,2.156,0,9,0.0258709899965505,0,0.103483959986202
"S1",86.97,2046,2.808,0,9,0.0337817638266069,0,0.103483959986202
"S1",86.97,2047,3.59,0,12,0.0435782453719673,0,0.137978613314936
"S1",86.97,2048,4.444,0,13.05,0.053052776819593,0,0.150051741979993
"S1",86.97,2049,5.437,0,15,0.0646659767736001,0,0.17247326664367
"S1",86.97,2050,6.597,0,17,0.0779004254340577,0,0.19546970219616
"S2",55.323,2026,0.607,0.607,0.607,0.0102489019033675,0.0109719284926703,0.0109719284926703
"S2",55.323,2027,0.406,0,4,0.00679644993944652,0,0.0723026589302822
"S2",55.323,2028,0.286,0,0.0999999999999091,0.00450084051841006,0,0.00180756647325541
"S2",55.323,2029,0.237,0,0,0.00339822496972326,0,0
"S2",55.323,2030,0.188,0,0,0.00236791207996674,0,0
"S2",55.323,2031,0.138,0,0,0.00175333947905934,0,0
"S2",55.323,2032,0.116,0,0,0.00133759919021022,0,0
"S2",55.323,2033,0.092,0,0,0.000976085895558809,0,0
"S2",55.323,2034,0.078,0,0,0.00131952352547765,0,0
"S2",55.323,2035,0.321,0,2,0.00578421271442257,0,0.0361513294651411
"S2",55.323,2036,0.856,0,4,0.0154004663521501,0,0.0723026589302822
"S2",55.323,2037,1.512,0,6,0.0270773457693907,0,0.108453988395423
"S2",55.323,2038,2.246,0,8,0.0400737487121089,0,0.144605317860564
"S2",55.323,2039,3.045,0,9,0.0546788858160259,0,0.162680982593135
"S2",55.323,2040,3.813,0,11,0.0695913092203966,0,0.198832312058276
"S2",55.323,2041,4.602,0,12,0.0844133543011044,0,0.216907976790846
"S2",55.323,2042,5.462,0,14,0.10048262024836,0,0.253059306255988
"S2",55.323,2043,6.304,0,14.05,0.116497659201417,0,0.253963089492615
"S2",55.323,2044,7.256,0,16,0.13325380040851,0,0.289210635721129
"S2",55.323,2045,8.049,0,17,0.149178461037905,0,0.307286300453699
"S2",55.323,2046,9.156,0,18.05,0.16777832004772,0,0.326265748422897
"S2",55.323,2047,10.276,0,21.05,0.187354264953094,0,0.380492742620609
"S2",55.323,2048,11.516,0,24,0.210292283498726,0,0.433815953581693
"S2",55.323,2049,12.677,0,26,0.232019232507275,0,0.469967283046834
"S2",55.323,2050,14.131,0,29,0.255156083364966,0,0.524194277244546
"S3",90.694,2026,47.698,47.698,47.698,0.530553289081968,0.525922332238075,0.525922332238075
"S3",90.694,2027,36.083,17,55,0.400004410435089,0.187443491300417,0.606434824795466
"S3",90.694,2028,30.34,14,47,0.336880058217743,0.154365228129755,0.518226123007035
"S3",90.694,2029,26.213,12,41,0.291584889849384,0.132313052682647,0.452069596665711
"S3",90.694,2030,22.63,10,36,0.252662800185238,0.110260877235539,0.396939158047941
"S3",90.694,2031,19.631,8,32,0.219386067435553,0.0882087017884314,0.352834807153726
"S3",90.694,2032,16.904,7,27,0.188656360950008,0.0771826140648775,0.297704368535956
"S3",90.694,2033,14.607,6,24,0.162403246080226,0.0661565263413236,0.264626105365294
"S3",90.694,2034,12.622,4,22,0.140979557633361,0.0441043508942157,0.242573929918186
"S3",90.694,2035,11.324,0,20,0.12661256532957,0,0.220521754471079
"S3",90.694,2036,11.297,0,21,0.125697400048515,0,0.231547842194632
"S3",90.694,2037,11.958,0,22,0.133305400577767,0,0.242573929918186
"S3",90.694,2038,12.944,0,24,0.143372218669372,0,0.264626105365294
"S3",90.694,2039,13.874,0,26,0.154199836813902,0,0.286678280812402
"S3",90.694,2040,15.094,0,29,0.168191942135092,0,0.319756543983064
"S3",90.694,2041,16.352,0,31,0.182018656140428,0,0.341808719430172
"S3",90.694,2042,17.779,1,34,0.196903874567226,0.0110260877235539,0.374886982600834
"S3",90.694,2043,19.097,2,36,0.213288640924427,0.0220521754471079,0.396939158047941
"S3",90.694,2044,20.716,2,39.05,0.229618276843011,0.0220521754471079,0.43056872560478
"S3",90.694,2045,22.188,2,41,0.246102277989724,0.0220521754471079,0.452069596665711
"S3",90.694,2046,24.138,3,43.05,0.266577722892363,0.0330782631706618,0.474673076498996
"S3",90.694,2047,25.903,3,49,0.285719011180453,0.0330782631706618,0.540278298454142
"S3",90.694,2048,27.742,3,49,0.30739629964496,0.0330782631706618,0.540278298454142
"S3",90.694,2049,30.206,4.95,54.05,0.33389198844466,0.054579134231592,0.595960041458089
"S3",90.694,2050,32.563,7,59,0.358656581471762,0.0771826140648775,0.650539175689682
"S4",181.742,2026,47.578,47.578,47.578,0.264550846804811,0.261788689460884,0.261788689460884
"S4",181.742,2027,36.023,17,54,0.200052822132473,0.0935391929218343,0.297124495163474
"S4",181.742,2028,30.289,13,47.05,0.167759791352577,0.0715299710578733,0.258883472174841
"S4",181.742,2029,26.301,11,41,0.145679039517558,0.0605253601258928,0.2255945241056
"S4",181.742,2030,22.71,9,36,0.125749689119741,0.0495207491939123,0.198082996775649
"S4",181.742,2031,19.752,8,32,0.109110717390587,0.044018443727922,0.176073774911688
"S4",181.742,2032,16.937,6,28,0.0937262713076779,0.0330138327959415,0.154064553047727
"S4",181.742,2033,14.484,5,25,0.0807958534626008,0.0275115273299513,0.137557636649756
"S4",181.742,2034,12.634,0,22,0.0704350122701412,0,0.121050720251786
"S4",181.742,2035,11.385,0,22,0.0636231581032453,0,0.121050720251786
"S4",181.742,2036,11.543,0,23,0.0637277019070991,0,0.126553025717776
"S4",181.742,2037,12.184,0,24,0.0676893618426121,0,0.132055331183766
"S4",181.742,2038,13.25,0,27,0.0736813724950754,0,0.148562247581737
"S4",181.742,2039,14.529,0,29,0.0804822220510394,0,0.159566858513717
"S4",181.742,2040,15.787,0.950000000000003,32,0.0873876154108572,0.00522719019269075,0.176073774911688
"S4",181.742,2041,17.316,1,36,0.0959877188541999,0.00550230546599025,0.198082996775649
"S4",181.742,2042,19.099,1,42,0.105259103564393,0.00550230546599025,0.231096829571591
"S4",181.742,2043,20.892,2,44,0.115410857149146,0.0110046109319805,0.242101440503571
"S4",181.742,2044,22.615,2,46.05,0.125089412463822,0.0110046109319805,0.253381166708851
"S4",181.742,2045,24.755,2,51.05,0.137414576707641,0.0110046109319805,0.280892694038802
"S4",181.742,2046,27.348,2,57,0.150900727404783,0.0110046109319805,0.313631411561444
"S4",181.742,2047,30.016,2.95,60,0.166494261095399,0.0162318011246713,0.330138327959415
"S4",181.742,2048,32.728,4,67,0.181906218705638,0.022009221863961,0.368654466221347
"S4",181.742,2049,35.806,4,73,0.199100923286857,0.022009221863961,0.401668299017288
"S4",181.742,2050,39.468,5,79,0.218507554665405,0.0275115273299513,0.43468213181323
"S5",82.003,2026,0.906,0.906,0.906,0.00908503347438508,0.0110483762789166,0.0110483762789166
"S5",82.003,2027,0.528,0,6,0.00523151592014926,0,0.0731680548272624
"S5",82.003,2028,0.336,0,4,0.00328036779142227,0,0.0487787032181749
"S5",82.003,2029,0.245,0,0,0.00236576710608148,0,0
"S5",82.003,2030,0.173,0,0,0.00158530785459069,0,0
"S5",82.003,2031,0.133,0,0,0.00101215809177713,0,0
"S5",82.003,2032,0.087,0,0,0.000682901845054449,0,0
"S5",82.003,2033,0.053,0,0,0.000439008328963574,0,0
"S5",82.003,2034,0.086,0,0,0.000951184712754411,0,0
"S5",82.003,2035,0.41,0,3,0.00489006499762204,0,0.0365840274136312
"S5",82.003,2036,0.956,0,4,0.011304464470812,0,0.0487787032181749
"S5",82.003,2037,1.602,0,6,0.0195358706388791,0,0.0731680548272624
"S5",82.003,2038,2.352,0,8,0.0289501603599868,0,0.0975574064363499
"S5",82.003,2039,3.3,0,11,0.040303403534017,0,0.134141433849981
"S5",82.003,2040,4.185,0,11,0.0512054437032791,0,0.134141433849981
"S5",82.003,2041,5.107,0,13,0.0631928100191456,0,0.158530785459069
"S5",82.003,2042,6.104,0,15,0.0759118568832848,0,0.182920137068156
"S5",82.003,2043,7.165,0,17,0.0889723546699511,0,0.207309488677244
"S5",82.003,2044,8.228,0,18,0.102203577917881,0,0.219504164481787
"S5",82.003,2045,9.507,0,21,0.117776178920283,0,0.256088191895418
"S5",82.003,2046,10.712,0,23,0.132714656780849,0,0.280477543504506
"S5",82.003,2047,12.002,0,26,0.149116495737961,0,0.317061570918137
"S5",82.003,2048,13.423,0,29,0.168054827262417,0,0.353645598331768
"S5",82.003,2049,15.084,0,32,0.189810128897723,0,0.3902296257454
"S5",82.003,2050,17,0,36,0.213101959684402,0,0.439008328963575
"S6",123.91,2026,2.177,2.177,2.177,0.0186264224033573,0.0175692034541199,0.0175692034541199
"S6",123.91,2027,1.285,0,8.04999999999995,0.0112985231216205,0,0.0649665079493177
"S6",123.91,2028,0.869,0,7,0.00756194011782746,0,0.0564926156081027
"S6",123.91,2029,0.596,0,6,0.00499556129448793,0,0.0484222419498023
"S6",123.91,2030,0.386,0,4,0.00319586796868695,0,0.0322814946332015
"S6",123.91,2031,0.255,0,0,0.0021063675248164,0,0
"S6",123.91,2032,0.196,0,0,0.00162214510531838,0,0
"S6",123.91,2033,0.138,0,0,0.00108143007021225,0,0
"S6",123.91,2034,0.082,0,0,0.000694052134613833,0,0
"S6",123.91,2035,0.111,0,0,0.000782826244855137,0,0
"S6",123.91,2036,0.152,0,1,0.00128318941166976,0,0.00807037365830038
"S6",123.91,2037,0.235,0,1,0.00197724154628359,0,0.00807037365830038
"S6",123.91,2038,0.301,0,2,0.00267129368089743,0,0.0161407473166008
"S6",123.91,2039,0.389,0,2,0.00329271245258655,0,0.0161407473166008
"S6",123.91,2040,0.494,0,3,0.0042934387862158,0,0.0242111209749011
"S6",123.91,2041,0.668,0,4,0.00548785408764426,0,0.0322814946332015
"S6",123.91,2042,0.979,0,4,0.00800581066903398,0,0.0322814946332015
"S6",123.91,2043,1.472,0,6,0.0117020418045355,0,0.0484222419498023
"S6",123.91,2044,2.048,0,9,0.0162698732951336,0,0.0726333629247034
"S6",123.91,2045,2.733,0,10,0.0219110644822855,0,0.0807037365830038
"S6",123.91,2046,3.617,0,11.05,0.0284964893874586,0,0.0891776289242188
"S6",123.91,2047,4.425,0,13,0.0351626180292148,0,0.104914857557905
"S6",123.91,2048,5.352,0,14.05,0.0427487692680171,0,0.11338874989912
"S6",123.91,2049,6.54,0,17,0.0523847954160278,0,0.137196352191106
"S6",123.91,2050,7.731,0,19,0.0616818658703898,0,0.153337099507707
"S7",100.981,2026,0.46,0.46,0.46,0.00344619284815955,0.00455531238549826,0.00455531238549826
"S7",100.981,2027,0.269,0,0,0.00211921054455789,0,0
"S7",100.981,2028,0.197,0,0,0.00140620512769729,0,0
"S7",100.981,2029,0.148,0,0,0.00102989671324309,0,0
"S7",100.981,2030,0.1,0,0,0.000673394004812787,0,0
"S7",100.981,2031,0.066,0,0,0.000435725532525921,0,0
"S7",100.981,2032,0.046,0,0,0.000316891296382488,0,0
"S7",100.981,2033,0.034,0,0,0.000257474178310771,0,0
"S7",100.981,2034,0.023,0,0,0.000227765619274913,0,0
"S7",100.981,2035,0.037,0,0,0.000297085590358582,0,0
"S7",100.981,2036,0.051,0,0,0.000406016973490063,0,0
"S7",100.981,2037,0.09,0,1,0.000713005416860598,0,0.00990285301195274
"S7",100.981,2038,0.142,0,1,0.00120814806745823,0,0.00990285301195274
"S7",100.981,2039,0.138,0,1,0.00136659371564948,0,0.00990285301195274
"S7",100.981,2040,0.163,0,1,0.0018023192481754,0,0.00990285301195274
"S7",100.981,2041,0.208,0,1,0.00214891910359375,0,0.00990285301195274
"S7",100.981,2042,0.272,0,2,0.00266386746021529,0,0.0198057060239055
"S7",100.981,2043,0.357,0,2,0.00342638714213565,0,0.0198057060239055
"S7",100.981,2044,0.45,0,3,0.00416910111803211,0,0.0297085590358582
"S7",100.981,2045,0.53,0,3,0.00489200938790466,0,0.0297085590358582
"S7",100.981,2046,0.637,0,3,0.0061199631613868,0,0.0297085590358582
"S7",100.981,2047,0.836,0,5,0.00786286529149048,0,0.0495142650597637
"S7",100.981,2048,1.112,0,6,0.0104277042215862,0,0.0594171180717165
"S7",100.981,2049,1.41,0,7,0.013408462978184,0,0.0693199710836692
"S7",100.981,2050,1.888,0,8,0.0183400837781365,0,0.079222824095622
"S8",87.372,2026,0.481,0.481,0.481,0.00528773520120863,0.0055051961726869,0.0055051961726869
"S8",87.372,2027,0.28,0,1,0.00321613331502083,0,0.0114453142883304
"S8",87.372,2028,0.173,0,0,0.00201437531474614,0,0
"S8",87.372,2029,0.128,0,0,0.00122464862885135,0,0
"S8",87.372,2030,0.087,0,0,0.000755390743029804,0,0
"S8",87.372,2031,0.045,0,0,0.000400586000091563,0,0
"S8",87.372,2032,0.028,0,0,0.000194570342901616,0,0
"S8",87.372,2033,0.018,0,0,0.000103007828594973,0,0
"S8",87.372,2034,0.024,0,0,0.000137343771459964,0,0
"S8",87.372,2035,0.021,0,0,0.000137343771459964,0,0
"S8",87.372,2036,0.024,0,0,0.000171679714324955,0,0
"S8",87.372,2037,0.025,0,0,0.000206015657189946,0,0
"S8",87.372,2038,0.035,0,0,0.00033191411436158,0,0
"S8",87.372,2039,0.053,0,0,0.000423476628668223,0,0
"S8",87.372,2040,0.06,0,0,0.000526484457263196,0,0
"S8",87.372,2041,0.043,0,0,0.000549375085839857,0,0
"S8",87.372,2042,0.062,0,0,0.000675273543011491,0,0
"S8",87.372,2043,0.078,0,1,0.000904179828778098,0,0.0114453142883304
"S8",87.372,2044,0.118,0,1,0.00144210960032962,0,0.0114453142883304
"S8",87.372,2045,0.146,0,1,0.00176257840040288,0,0.0114453142883304
"S8",87.372,2046,0.208,0,2,0.00222039097193609,0,0.0228906285766607
"S8",87.372,2047,0.261,0,2,0.00301011765783088,0,0.0228906285766607
"S8",87.372,2048,0.328,0,2,0.00367394588655404,0,0.0228906285766607
"S8",87.372,2049,0.366,0,2,0.00434921942956554,0,0.0228906285766607
"S8",87.372,2050,0.464,0,3,0.00526484457263196,0,0.0343359428649911
"S9",88.003,2026,0.562,0.562,0.562,0,0.0063861459268434,0.0063861459268434
"S9",88.003,2027,0.348,0,2,0,0,0.0227264979602968
"S9",88.003,2028,0.253,0,0,0,0,0
"S9",88.003,2029,0.177,0,0,0,0,0
"S9",88.003,2030,0.113,0,0,0,0,0
"S9",88.003,2031,0.059,0,0,0,0,0
"S9",88.003,2032,0.032,0,0,0,0,0
"S9",88.003,2033,0.029,0,0,0,0,0
"S9",88.003,2034,0.015,0,0,0.000575705238917674,0,0
"S9",88.003,2035,0.005,0,0,0.00115141047783535,0,0
"S9",88.003,2036,0.01,0,0,0.00172711571675302,0,0
"S9",88.003,2037,0.009,0,0,0.00690846286701209,0,0
"S9",88.003,2038,0.009,0,0,0.00748416810592976,0,0
"S9",88.003,2039,0.011,0,0,0.0143926309729419,0,0
"S9",88.003,2040,0.014,0,0,0.026482440990213,0,0
"S9",88.003,2041,0.022,0,0,0.0328151986183074,0,0
"S9",88.003,2042,0.021,0,0,0.0379965457685665,0,0
"S9",88.003,2043,0.037,0,0,0.0408750719631549,0,0
"S9",88.003,2044,0.053,0,0,0.0483592400690846,0,0
"S9",88.003,2045,0.068,0,0.0499999999999545,0.0685089234312032,0,0.000568162449006903
"S9",88.003,2046,0.083,0,1,0.0708117443868739,0,0.0113632489801484
"S9",88.003,2047,0.117,0,1,0.0921128382268279,0,0.0113632489801484
"S9",88.003,2048,0.144,0,1,0.120898100172712,0,0.0113632489801484
"S9",88.003,2049,0.185,0,1,0.149683362118595,0,0.0113632489801484
"S9",88.003,2050,0.203,0,1,0.194588370754174,0,0.0113632489801484
"S10",71.627,2026,0.415,0.415,0.415,0.00701112462075157,0.00579390453320675,0.00579390453320675
"S10",71.627,2027,0.261,0,0,0.00428394486551595,0,0
"S10",71.627,2028,0.162,0,0,0.00313625671852096,0,0
"S10",71.627,2029,0.137,0,0,0.00232946604093042,0,0
"S10",71.627,2030,0.113,0,0,0.00165903435110167,0,0
"S10",71.627,2031,0.081,0,0,0.00099996591025306,0,0
"S10",71.627,2032,0.049,0,0,0.000556799200027272,0,0
"S10",71.627,2033,0.026,0,0,0.000386350465325046,0,0
"S10",71.627,2034,0.021,0,0,0.000238628228583116,0,0
"S10",71.627,2035,0.01,0,0,0.000136358987761781,0,0
"S10",71.627,2036,0.011,0,0,0.000170448734702226,0,0
"S10",71.627,2037,0.012,0,0,0.000193175232662523,0,0
"S10",71.627,2038,0.012,0,0,0.000238628228583116,0,0
"S10",71.627,2039,0.016,0,0,0.000340897469404452,0,0
"S10",71.627,2040,0.019,0,0,0.000397713714305194,0,0
"S10",71.627,2041,0.014,0,0,0.000431803461245639,0,0
"S10",71.627,2042,0.024,0,0,0.000420440212265491,0,0
"S10",71.627,2043,0.032,0,0,0.000511346204106678,0,0
"S10",71.627,2044,0.029,0,0,0.000670431689828756,0,0
"S10",71.627,2045,0.022,0,0,0.000863606922491279,0,0
"S10",71.627,2046,0.034,0,0,0.00109087190209425,0,0
"S10",71.627,2047,0.056,0,0,0.00148858561639944,0,0
"S10",71.627,2048,0.071,0,0,0.00171585059600241,0,0
"S10",71.627,2049,0.082,0,1,0.00232946604093042,0,0.0139612157426669
"S10",71.627,2050,0.091,0,1,0.00273854300421577,0,0.0139612157426669
"S11",55.503,2026,0.489,0.489,0.489,0.00601728398508942,0.00881033457650938,0.00881033457650938
"S11",55.503,2027,0.288,0,0,0.00376952825052006,0,0
"S11",55.503,2028,0.204,0,0,0.0021500272243707,0,0
"S11",55.503,2029,0.174,0,0,0.00174515196783336,0,0
"S11",55.503,2030,0.149,0,0,0.00134027671129602,0,0
"S11",55.503,2031,0.085,0,0,0.00106105239644268,0,0
"S11",55.503,2032,0.03,0,0,0.000642215924162676,0,0
"S11",55.503,2033,0.018,0,0,0.000474681335250674,0,0
"S11",55.503,2034,0.005,0,0,0.000321107962081338,0,0
"S11",55.503,2035,0.003,0,0,0.000251301883368004,0,0
"S11",55.503,2036,0.004,0,0,0.000293185530596004,0,0
"S11",55.503,2037,0.004,0,0,0.000362991609309339,0,0
"S11",55.503,2038,0.003,0,0,0.000418836472280006,0,0
"S11",55.503,2039,0.003,0,0,0.000460720119508007,0,0
"S11",55.503,2040,0.004,0,0,0.000544487413964008,0,0
"S11",55.503,2041,0.011,0,0,0.000572409845449342,0,0
"S11",55.503,2042,0.008,0,0,0.000698060787133344,0,0
