"id","long","lat","order","hole","piece","group","left","top","right","bottom","Segment","Estry","Region","Kdens_md","Kdens_mn","AREA","Kval_md","Kval_mn"
"30378",-124.01113742,45.07056937,38422,TRUE,"5","30378.5",419846.23913842,4992268.1118,421000.939676799,4991268.1118,"N1","0","N",1.49797999858856,1.58981174065007,0.4408,0.66031,0.700789
"30378",-124.01099958,45.07059731,38423,TRUE,"5","30378.5",419846.23913842,4992268.1118,421000.939676799,4991268.1118,"N1","0","N",1.49797999858856,1.58981174065007,0.4408,0.66031,0.700789
"30378",-124.0109206,45.07072286,38424,TRUE,"5","30378.5",419846.23913842,4992268.1118,421000.939676799,4991268.1118,"N1","0","N",1.49797999858856,1.58981174065007,0.4408,0.66031,0.700789
"30378",-124.01096363,45.07089366,38425,TRUE,"5","30378.5",419846.23913842,4992268.1118,421000.939676799,4991268.1118,"N1","0","N",1.49797999858856,1.58981174065007,0.4408,0.66031,0.700789
"30378",-124.01116051,45.07101939,38426,TRUE,"5","30378.5",419846.23913842,4992268.1118,421000.939676799,4991268.1118,"N1","0","N",1.49797999858856,1.58981174065007,0.4408,0.66031,0.700789
"30378",-124.01135423,45.07101604,38427,TRUE,"5","30378.5",419846.23913842,4992268.1118,421000.939676799,4991268.1118,"N1","0","N",1.49797999858856,1.58981174065007,0.4408,0.66031,0.700789
"30378",-124.01157104,45.07091825,38428,TRUE,"5","30378.5",419846.23913842,4992268.1118,421000.939676799,4991268.1118,"N1","0","N",1.49797999858856,1.58981174065007,0.4408,0.66031,0.700789
"30378",-124.01161053,45.07076476,38429,TRUE,"5","30378.5",419846.23913842,4992268.1118,421000.939676799,4991268.1118,"N1","0","N",1.49797999858856,1.58981174065007,0.4408,0.66031,0.700789
"30378",-124.01149225,45.07059731,38430,TRUE,"5","30378.5",419846.23913842,4992268.1118,421000.939676799,4991268.1118,"N1","0","N",1.49797999858856,1.58981174065007,0.4408,0.66031,0.700789
"30379",-124.00862194,45.07042092,38431,FALSE,"1","30379.1",419846.23913842,4991268.1118,421000.939676799,4990268.1118,"N1","0","N",1.20162165164948,1.65471373319626,0.2509,0.301487,0.415168
"30379",-124.00859528,45.07008229,38432,FALSE,"1","30379.1",419846.23913842,4991268.1118,421000.939676799,4990268.1118,"N1","0","N",1.20162165164948,1.65471373319626,0.2509,0.301487,0.415168
"30379",-124.00869214,45.06960173,38433,FALSE,"1","30379.1",419846.23913842,4991268.1118,421000.939676799,4990268.1118,"N1","0","N",1.20162165164948,1.65471373319626,0.2509,0.301487,0.415168
