"Lam","br1","br2","wr1","wr2","fs1","fs2","ms1","ms2","Gf","Gm"
1.13,0,1.00779980304838,0,0.778500150653003,0.882132592881365,0.930661517788376,0.826896461266452,0.893501776068438,0.32826591169471,0.310296473065343
1.08,0,1.00768254133138,0,0.745751735886981,0.793172259937233,0.922862502750521,0.792781630101909,0.881917440794282,0.310239870741929,0.310104720925926
1.14,0,1.00220293559311,0,0.77288277205959,0.899680588211068,0.940692931794257,0.861223085869319,0.895553488227726,0.330463231567649,0.318238840950749
1,0,1.01568636108837,0,0.578897643413992,0.767946933066724,0.866880739204435,0.710763479681987,0.864212639963059,0.32349019603911,0.302183075578221
1.1,0,1.00856736669307,0,0.755653505874648,0.875315719355879,0.907215373151575,0.832155940879708,0.886344484809619,0.332746575979207,0.318573564819251
1.16,0,1.00198434494369,0,0.837679679602068,0.909791143718507,0.947821252462088,0.870963406291717,0.90843253611548,0.328352672051054,0.316181881943779
0.96,0,1.01895951225959,0,0.549822061278067,0.701909974182535,0.85234613147171,0.685693223177446,0.835846865665239,0.309274877086549,0.302901448489213
1.05,0,1.01202026493791,0,0.695383990978205,0.797451529100938,0.887186931244507,0.758416528105655,0.87565003923753,0.321237463783279,0.307386342089284
1.17,0,1.00075189508374,0,0.844567907642962,0.917852877392374,0.955815107614058,0.892026671760724,0.915753714240536,0.328185570144876,0.320200416635285
1.12,0,1.00679622268523,0,0.814337536483451,0.835742628582902,0.937333319862937,0.853441677483053,0.891133956765899,0.314828695434948,0.320640899641331
1.1,0,1.00850267855554,0,0.765773997181536,0.8636518826704,0.908947030048366,0.823226472998008,0.882821437413157,0.329284104026083,0.315901295693407
1.12,0,1.00615788891413,0,0.776189494279542,0.856559885913475,0.933213068331997,0.843612299086538,0.888584495963647,0.322106695854655,0.317869199337259
1.09,0,1.00836052503028,0,0.762667321569819,0.821112010767057,0.92140924709576,0.80991220620167,0.882412535199951,0.316759399767423,0.312965758422741
0.96,0,1.01788342054391,0,0.559817399220903,0.684296313683407,0.855396605560584,0.678914018200474,0.834613845699695,0.302688060287664,0.300549899031062
1.17,0,1.00087556823092,0,0.856454351190214,0.909765901028327,0.955731751688104,0.914689501952406,0.915404848826366,0.326002073433051,0.327517236425991
1.01,0,1.01234345290102,0,0.613394969203378,0.781701295105774,0.866173111781545,0.742323267899554,0.856748432571793,0.325808951913596,0.311457065556567
1.01,0,1.01395818951666,0,0.604927645638837,0.75014679987396,0.877085344016474,0.711875340446504,0.846561465434957,0.314965367210919,0.300651102195186
1.12,0,1.00707514202955,0,0.811999414636748,0.872469631635514,0.923206653450874,0.815245272695619,0.887123066012344,0.326260739721739,0.307472176263531
0.98,0,1.0172917670006,0,0.577459737492806,0.717370891730555,0.864626455513339,0.700776790390652,0.849214279134475,0.309697910961852,0.303312568866716
1.13,0,1.0049733691964,0,0.795522193644125,0.88419883073912,0.92441298332354,0.851503861533152,0.897283376390348,0.329386391594699,0.318846293736282
1.05,0,1.0082448205817,0,0.683340334746688,0.808537546629558,0.890008176842926,0.787305456420049,0.875988363574193,0.3240407997895,0.316633991500113
0.99,0,1.01578701432717,0,0.628541436776681,0.725298332935887,0.859540492618666,0.74477925962269,0.855149911918158,0.311080901603186,0.318400863563161
0.98,0,1.01711441254713,0,0.565104227776446,0.729555111829936,0.863545491609971,0.696221727652911,0.846527412171802,0.314081630761825,0.30129990258538
1.13,0,1.00317417057873,0,0.789097302479388,0.872960427948011,0.932182111799675,0.875704497037836,0.899570742666712,0.325597136132746,0.326477359183952
1.18,0,1.00204979630514,0,0.88718564597211,0.923030027818138,0.955068648190598,0.901858856899296,0.917580877421657,0.32758138496733,0.321088211529437
1.11,0,1.00576866839737,0,0.751205110063303,0.867384167136205,0.922182849911691,0.819252917775538,0.897709655149914,0.328027441801648,0.312144569699918
0.97,0,1.01681323560307,0,0.575088325253849,0.731870063642723,0.850122331830713,0.692197529674161,0.843184911896845,0.317618538386918,0.302334958175512
1.07,0,1.00941363014647,0,0.694278257675137,0.823022706845181,0.90436373696934,0.785056803392101,0.885116449714957,0.323867640713321,0.310777777929448
1.12,0,1.00840568479455,0,0.798853231050448,0.870783712403083,0.917518260299417,0.830022303030306,0.896322310237147,0.327605391078976,0.314251772591881
0.98,0,1.01760215566229,0,0.586665866751642,0.726673978166507,0.862240312755567,0.710205158950442,0.850439654381426,0.312589906193405,0.306307527884174
1.14,0,1.00205606093053,0,0.812850846760303,0.899769124413574,0.934600849100186,0.894804117218909,0.89997349485551,0.329991456039647,0.328433250348029
1.15,0,1.00255930226767,0,0.856589695396107,0.885709511580512,0.935311729067924,0.870799128179051,0.899692096834394,0.324940335869709,0.320200456136527
0.94,0,1.01861559786096,0,0.507633764843717,0.685999977747104,0.846094910957161,0.655117634231928,0.833415302564429,0.307799001771569,0.295328790442797
0.97,0,1.01748381728418,0,0.531120144075557,0.711729985056141,0.864113755811452,0.680840977936199,0.834643294124378,0.310177411687013,0.298116478392252
0.98,0,1.01827857252493,0,0.543286536229119,0.736568752246643,0.8626358518195,0.675160260939719,0.844001380173467,0.317316949102084,0.293611477568228
1.16,0,1.001883325742,0,0.861365921548726,0.905866934020584,0.936578226865851,0.842629777344097,0.90347338170651,0.328812663939308,0.308718139973296
1.07,0,1.01090784169012,0,0.708137168525683,0.815296316104871,0.901333320821146,0.784026044022407,0.883679156951545,0.321982122866819,0.311153501695722
0.97,0,1.01771735321541,0,0.549277625333058,0.731236959561326,0.850156116952829,0.702618834731969,0.843333439282009,0.318607316232149,0.307607879234864
1.03,0,1.01303568173062,0,0.690829440102214,0.772760629756671,0.885213492790803,0.762119954800619,0.870604800353904,0.315482741966481,0.311659808086076
1.15,0,1.00210442783212,0,0.850714567837148,0.894003745798048,0.942085228013041,0.875714426876024,0.905873613910613,0.325603189518506,0.319831409469096
1.04,0,1.01235361085764,0,0.689291984399191,0.7804414824998,0.886459202314976,0.770883318992374,0.863863099846423,0.317291390756496,0.313883975638804
1.03,0,1.01565691861307,0,0.628750912428282,0.779190341836523,0.883404457062773,0.772456882190133,0.864213229343824,0.320254544392478,0.317842991023202
1.17,0,1.00172631916393,0,0.858771009438775,0.908490059433891,0.946834172781083,0.89406404238025,0.910344324851492,0.327398248901765,0.322914212105699
1.06,0,1.00874541970517,0,0.720677639259885,0.809012986923324,0.898218703247265,0.801141997232857,0.888723099729927,0.320643521139454,0.317926114899806
1.13,0,1.00373996423079,0,0.815511927811792,0.880551476350669,0.92318827381507,0.866080067010315,0.8993481121598,0.328016919655824,0.323371497481647
1.17,0,1.00315012006901,0,0.838646666109186,0.916012079137738,0.948516402814522,0.908509570255206,0.914875191982658,0.329438430013924,0.327125230155899
0.98,0,1.01650270091037,0,0.570553903950044,0.722555967496867,0.864461380241535,0.707196727314169,0.850007293724781,0.31158492445675,0.305703713980504
1.01,0,1.0130682065254,0,0.623922142877818,0.755365434805463,0.873855820392131,0.729136422946018,0.849019835576267,0.316360807275866,0.306646425139428
0.95,0,1.01737297041972,0,0.518126658192146,0.691916097136035,0.846293105949092,0.676607663922762,0.834152229200867,0.309167300416793,0.30306671607692
0.97,0,1.01648342711277,0,0.554625320168026,0.720253083074379,0.855001551822936,0.682862242470453,0.841069167319677,0.313958145695931,0.29941092783069
0.95,0,1.01889986250966,0,0.524663909492665,0.689997917946914,0.845591804160809,0.670414712488453,0.834974919367687,0.308421538650802,0.300590278583515
1.01,0,1.01240857798305,0,0.622605197743294,0.737860570129469,0.877980759489947,0.75662110544781,0.861820737877423,0.310577656561531,0.317504858518928
0.95,0,1.01734653182193,0,0.543092631952249,0.697216264259278,0.843417827467515,0.695983703588783,0.833373562383,0.310427885429077,0.309942436231957
1.18,0,1.00299021967755,0,0.880281128337029,0.924515668331053,0.954459140469883,0.900597001009225,0.914780565763706,0.328259253601268,0.320921817498327
0.95,0,1.01831072203157,0,0.514776267358194,0.689164139140096,0.84614543653736,0.662720416021243,0.832441067265513,0.308471698656861,0.297852270849807
1.06,0,1.01307334893286,0,0.720324900856302,0.804699002382571,0.897065268591087,0.785221713794874,0.870005015848236,0.319710866146942,0.31292878101677
0.94,0,1.01984479190817,0,0.513448975281807,0.696974861408068,0.841969975246019,0.651986998913638,0.834408718173769,0.312003780056793,0.293902146584324
1.11,0,1.00511134646209,0,0.786310025861668,0.864334448396675,0.91229248909267,0.812834971895847,0.895385044588045,0.327928388615252,0.310853997595365
1.06,0,1.01096857475456,0,0.763525123738029,0.806655969961186,0.88709329993353,0.820163625605445,0.876524176307669,0.320644572132255,0.325283279669244
0.94,0,1.01975579161279,0,0.529750619564757,0.682930135395519,0.840551038072311,0.654793816518961,0.831499890380995,0.307248548246173,0.295858684722163
1.15,0,1.00546993042049,0,0.806562866506101,0.90394573705124,0.938177768010516,0.864697467872664,0.886301513564122,0.330302720351212,0.317885731923392
1.18,0,1.00200915455595,0,0.850479189285617,0.92088261649145,0.956174265546956,0.899189880870832,0.91140223205047,0.328450667523334,0.321773119920074
0.99,0,1.01405618856916,0,0.591622013158815,0.743835687355971,0.858474491702192,0.702863228723198,0.844584938444165,0.318286259452443,0.302736432863883
1,0,1.01530496338022,0,0.614609278752894,0.742721865360634,0.865444155879727,0.718468948379707,0.843086089617916,0.315213679879875,0.306099301084464
0.97,0,1.01666846870155,0,0.554213102157257,0.728474156956923,0.85755305983724,0.686685818576872,0.845960486469744,0.315753998182389,0.299609424151816
1.03,0,1.01237975979573,0,0.648843395345209,0.792297774732559,0.880732509657855,0.765124619425963,0.860741745529025,0.323487719251699,0.313796879794856
1.05,0,1.01255828632113,0,0.662506879557609,0.804639537778753,0.895068337258039,0.807201990041878,0.876720992614425,0.322717188506924,0.323605569474905
1.18,0,1.00067348257225,0,0.848145895187752,0.936568326460262,0.954908250321877,0.88771872604602,0.916053591190355,0.332083237471524,0.317089817022908
1.14,0,1.00677053097711,0,0.843948746582357,0.876923010124317,0.938024183293325,0.848770423677626,0.907769780015155,0.32283936743846,0.313782443877081
1.03,0,1.00950665225308,0,0.653709420674105,0.776959242355876,0.884427834153865,0.748778980117049,0.880774325006778,0.318480250898259,0.308297327349681
1.09,0,1.01046662917583,0,0.739938517232189,0.837968077027148,0.911889984787828,0.810421991472248,0.891455742892255,0.323758279442031,0.314470570931631
1.16,0,1.00381852469787,0,0.866706068748568,0.909417346039813,0.943894756915649,0.89980362234861,0.914317416770757,0.32778027191049,0.324798682238629
1.02,0,1.014310080401,0,0.609326772696025,0.766789905080337,0.888724310736428,0.751936269073255,0.858932570573197,0.316589818845205,0.311193977666332
1.06,0,1.0098085812941,0,0.676891521099822,0.815440017771799,0.897798682669106,0.784210056032254,0.874870889205039,0.324241191733277,0.313394812687009
1.09,0,1.00760402812249,0,0.710262087580963,0.840693044062911,0.919000393843842,0.801505279508747,0.88265668538058,0.32425416717812,0.311017933062315
1.05,0,1.01033004123544,0,0.710060463927847,0.824254593583404,0.883911350883155,0.809334458349113,0.867375905587445,0.328023107095906,0.322903739967557
1.15,0,1.0041213141044,0,0.799149983717926,0.887892839736132,0.945137294864671,0.884258714509292,0.90437240335457,0.325751307784104,0.324602314373719
1.12,0,1.00499047268092,0,0.822916010343175,0.87153345392655,0.919174031133703,0.862117507364004,0.891199520264761,0.326508631398681,0.323466239453491
1.02,0,1.0137575285078,0,0.627980418922094,0.779555234186897,0.87728106542296,0.754712418211331,0.859510869978476,0.32187842037006,0.312900639222303
0.95,0,1.01910394423339,0,0.52817027839147,0.691837014690652,0.843188348784642,0.651884048095814,0.831074453815997,0.309447348139434,0.293349113710544
1.04,0,1.01108135873541,0,0.681748387655206,0.787729507895126,0.884696037132571,0.777825527219811,0.86397579407191,0.319949852103304,0.3164384401047
1.02,0,1.01029417443278,0,0.623562783229036,0.775815680510985,0.883236713120866,0.749159309425564,0.860450464115702,0.31978154340527,0.310122871098303
1.17,0,1.00080342546384,0,0.838258378855521,0.920282348865095,0.954148442673854,0.915675778246475,0.916390414409331,0.329295003713965,0.327882989565802
1.19,0,1.00028741212747,0,0.895192445016978,0.93636767871934,0.956600264010874,0.911821803151769,0.911751572636793,0.329726331589854,0.322276808388917
1.03,0,1.0120202365133,0,0.656712126906994,0.778253973733535,0.889314759927918,0.77081434399147,0.881534741028739,0.317486530800779,0.314828359596342
1.04,0,1.01113853581376,0,0.644788895762123,0.798896658216613,0.889218572529341,0.722372979753493,0.871646289875273,0.323444743181407,0.295854243348055
1.08,0,1.00740458838151,0,0.730541200949215,0.833701513337255,0.905098229900219,0.782688482414654,0.873579025543955,0.324741417049181,0.30727469446426
1.14,0,1.00375642733239,0,0.791338113492605,0.885251158544693,0.937092122494737,0.878680474255847,0.899522374920588,0.32718686666025,0.325097123791229
0.95,0,1.01882965841383,0,0.527135615505988,0.695768482217899,0.845990182920006,0.694005275222864,0.840227068305274,0.310005442239611,0.309309829142588
1.1,0,1.00518827992543,0,0.701075678877257,0.861453847214779,0.917525560175668,0.785458777069205,0.881328406557577,0.329967422310782,0.304382684612656
1.19,0,1.00039695641041,0,0.89843394831116,0.928449453694651,0.95845910260598,0.916501281388482,0.919424905874712,0.327616922404476,0.323985382607623
1.07,0,1.01093025099782,0,0.734573099457343,0.814952931542632,0.905626381562556,0.793232757966573,0.871076372594232,0.319799104317048,0.312324615463956
0.96,0,1.01783968447837,0,0.549644708271998,0.690974338970246,0.850125607700847,0.665898794944964,0.838897365011541,0.306511421997316,0.29650471956601
1.03,0,1.01335165084459,0,0.655586928792047,0.789773014513471,0.881319427668897,0.748346422702364,0.872496445460031,0.322360777599887,0.307478262985632
1.09,0,1.00588462486803,0,0.776256863171882,0.830894819117918,0.915510352471896,0.815128059196159,0.891603944612591,0.319891452600889,0.314581733629797
1.09,0,1.00782693373227,0,0.70858303462041,0.839191000176175,0.91866221986953,0.787749356707202,0.87539675183867,0.324036581043136,0.306554968073781
1.15,0,1.0030352309272,0,0.846909650392562,0.901086709761121,0.930617653658851,0.839558495326904,0.900946520948996,0.329593015648917,0.309926659082636
1.02,0,1.01346828626367,0,0.650243810968984,0.733396931900606,0.887219756657975,0.737649993906069,0.860815498943522,0.30597064312241,0.307548935634358
1.18,0,1.00099289970663,0,0.870258219904878,0.925522037397806,0.955061697180887,0.891196150544463,0.912528724504146,0.328837244842788,0.318272685772274
1.01,0,1.01449499032297,0,0.618068096063337,0.763741817288256,0.878208785002636,0.747159792334123,0.865953681197908,0.317842024091337,0.311779125082772
1.12,0,1.00669701720619,0,0.799630707196701,0.886377058281096,0.909026645350383,0.860189420586731,0.897566647424825,0.332878248237979,0.324439283794713
1.16,0,1.00481003518681,0,0.851242568176256,0.893351943835939,0.943968923054847,0.841930984000907,0.898515741996566,0.324962375376741,0.308545347031296
1.06,0,1.01016708260135,0,0.688474645415824,0.823086485859874,0.900124264694931,0.793436840370973,0.885394112504271,0.325070890481712,0.314864829083304
1.18,0,1.00098010227095,0,0.885495702003726,0.935611734451917,0.950776844828648,0.902197725829677,0.914066112889019,0.331107767536381,0.320909197849393
1.16,0,1.00473499917828,0,0.816803664136459,0.908092755898672,0.950308070662908,0.845407401351684,0.898850221698284,0.328282661600673,0.308431622677168
1.13,0,1.00507770669503,0,0.806125010706609,0.865767878692079,0.935356277141105,0.848884711148011,0.898190410198561,0.3225314569211,0.317054011692108
0.96,0,1.01775397698059,0,0.541235330831884,0.71143376724236,0.853298137996754,0.677941836347367,0.842041702521932,0.312329183395331,0.299188910550751
1.17,0,1.00494325489028,0,0.852084687251361,0.914425259369949,0.948918770400085,0.897252251056494,0.903274148688499,0.328388968635852,0.323073963890038
0.98,0,1.01621075588217,0,0.531355669002719,0.698209523393417,0.874175097513945,0.681279459477542,0.839510906064939,0.303578298458675,0.296946325064492
1.01,0,1.01259191179013,0,0.65595692151254,0.744278660741716,0.879589174947598,0.734274947105008,0.849089902153118,0.310583791295221,0.306879250557565
0.99,0,1.01422757620145,0,0.592105429378816,0.727795721233265,0.869829978280479,0.74414885866723,0.850909410650604,0.310917061277318,0.317047247750536
1.02,0,1.01607165386436,0,0.688647833300541,0.764401841226331,0.875289252379066,0.738312228241578,0.858376939032117,0.315569143444895,0.306033371811287
1.08,0,1.00718033541452,0,0.743880652442897,0.820579524258481,0.912965874634996,0.822151644487946,0.883041425566578,0.319282468375316,0.319814659642333
1.08,0,1.0108255720353,0,0.708896675953324,0.845763488714993,0.903324901222213,0.807693161035265,0.87631599559542,0.328866939148836,0.316011753900516
0.96,0,1.01882914180998,0,0.548521254965665,0.69463569897937,0.848751536349831,0.664822960705588,0.836156516743165,0.308012315227394,0.296126967570408
1.12,0,1.00515316934531,0,0.802606847175162,0.838697377393079,0.931878170306421,0.8313973017097,0.899346269423196,0.317186064781686,0.314767390377817
1.02,0,1.01251391005632,0,0.63981166375911,0.7484520420543,0.886528447757181,0.738440081419568,0.865056805642713,0.310794587024797,0.30710657372595
1.16,0,1.00151958597088,0,0.856299737065484,0.894057381162845,0.943950506775699,0.889281923639021,0.910035246084598,0.325024430648465,0.323525827735631
0.97,0,1.01544898701798,0,0.566164953578924,0.70037608360642,0.863587086811104,0.670212942909119,0.839163119488145,0.305395248593825,0.293517658852932
1.01,0,1.01484536272388,0,0.651403472333796,0.761462335373588,0.87391776473315,0.720267705971566,0.857499109771397,0.316746796991449,0.301513674651584
0.94,0,1.01924376032486,0,0.510550231308894,0.683098188822599,0.84440236464702,0.653974720426797,0.833283914164372,0.307170900433982,0.295380850241306
1.16,0,1.00416930274642,0,0.809521084011294,0.908412417927672,0.952245748351164,0.886295606590473,0.905175229209759,0.328289945500797,0.321388091195245
1.13,0,1.0050107996239,0,0.808490199248885,0.866167997330766,0.937751002854712,0.866507991328081,0.905599392861854,0.322026392044832,0.322135886816148
1,0,1.01573197179809,0,0.578680139129277,0.730698174908314,0.878131964875807,0.708109825654533,0.855786088990626,0.310298025150508,0.301737186010454
1.02,0,1.01276954453009,0,0.646318413522651,0.759720202357151,0.877955632567472,0.732127548269804,0.861437067358076,0.315606065281812,0.305451497726734
0.98,0,1.01823946116559,0,0.56832670908244,0.714504783030328,0.870456851313212,0.68308484210302,0.84893115852309,0.307796871518025,0.295619482462934
1.02,0,1.01215692437485,0,0.619108829525342,0.761660135986866,0.888580673596993,0.780791977174271,0.853911793362351,0.31484824328484,0.321733998138563
1.14,0,1.00310770220089,0,0.835602990795748,0.902797038600856,0.92368689675735,0.874865386754939,0.899320625099203,0.331873258520648,0.323043205109249
1,0,1.01499593886634,0,0.556158239047419,0.763524804688703,0.878476295106119,0.73224445548896,0.859884493163233,0.320569684477315,0.309016638990425
0.99,0,1.01644670861856,0,0.606421889911161,0.748014550002039,0.861294026657422,0.718592799908093,0.845620019490167,0.318032824524443,0.306986624258432
0.97,0,1.01659030860854,0,0.562401840686066,0.706378950285452,0.863936219706746,0.70136296985573,0.83639551534086,0.30725807223414,0.305314363813372
1.11,0,1.00659813418701,0,0.804223724423139,0.851502260559656,0.920697586969235,0.838837994170813,0.898387060389801,0.322400845589462,0.318230105346887
1.02,0,1.01057423243419,0,0.60583614623667,0.803321262288194,0.875828158520981,0.777434973459505,0.860254737571043,0.329583971910901,0.320410368286613
1.09,0,1.00820633662363,0,0.713433704951948,0.853585060635117,0.909205554784968,0.79808345574744,0.870549656201072,0.329285910994273,0.310586029281031
0.97,0,1.01765151599573,0,0.549284046838562,0.717711028642162,0.853087685257639,0.671075177524765,0.842229309855142,0.313896281140032,0.295618152066287
1.04,0,1.01207180412623,0,0.624960164060023,0.778945401315065,0.896211250280632,0.786049048138473,0.859559892726764,0.317478600189377,0.319999961293282
1.16,0,1.00394251835302,0,0.860978154592251,0.907754409075355,0.945162960739599,0.868448309620967,0.893071686548383,0.327409511557285,0.31507419825035
1.03,0,1.01312120616364,0,0.669246973008304,0.76816952795113,0.884488828004352,0.763304148021148,0.856845735436426,0.315353806298029,0.313599636596344
1.08,0,1.00561170970411,0,0.797122071641507,0.829139102013559,0.899588708565484,0.853213988134323,0.886315109519925,0.322062754839471,0.330090391903937
0.97,0,1.01669960128301,0,0.554810171687998,0.705628941232856,0.8566930898943,0.689617385531633,0.845195641643645,0.309151893486247,0.302894211066308
0.99,0,1.01700508887467,0,0.587634729306784,0.740417157549544,0.859354658645751,0.70691688834284,0.848176468848076,0.317208048039751,0.304493778832047
1.11,0,1.00784063534087,0,0.809786938577869,0.849228759622149,0.915769529762209,0.837541806252437,0.892983117397966,0.322652370921994,0.318793214335571
0.97,0,1.0186042464176,0,0.543915556700478,0.689971955836231,0.867449641966796,0.701934933116529,0.836030284432038,0.302107185626165,0.306782359610872
0.95,0,1.01913911449434,0,0.545041672435722,0.696935303030843,0.843899344786368,0.660858344713452,0.83023432850207,0.310090377871697,0.295671120706485
0.98,0,1.01768850011352,0,0.581321425965682,0.723927993133455,0.856784738294995,0.684104055366566,0.834171765165552,0.313364629061706,0.29794899543971
0.95,0,1.01930778255577,0,0.517010906644962,0.706259864115306,0.846959344198094,0.663364351850727,0.832203463908477,0.313434352642327,0.296383336848386
1.08,0,1.00995740872034,0,0.726755649138477,0.806919761130876,0.91323919994932,0.771245648098705,0.880859633924039,0.316498457314321,0.304091819933326
0.98,0,1.01403127987121,0,0.559848310764769,0.72113525192818,0.868383524498549,0.696822466505322,0.849823659867963,0.310738356666905,0.301387756475388
1.13,0,1.00404560093931,0,0.799969314156382,0.860063411393395,0.939650491640839,0.836942210396838,0.902996468754474,0.320633108395135,0.313084468392583
1.15,0,1.00347704938611,0,0.861711001049402,0.884370541504388,0.941661616867881,0.879641679945701,0.905087469285615,0.32310983579806,0.321613399849836
0.99,0,1.01757538042104,0,0.604213136610396,0.730320280147277,0.862890228004178,0.725471127663973,0.852415082953107,0.312712030422037,0.310879940880374
1.01,0,1.01209361404944,0,0.657553845557888,0.741630801574796,0.877839268925152,0.719815189581638,0.863771101093034,0.310206779371658,0.302065423982421
0.99,0,1.01659702613191,0,0.654915338469132,0.736244398127924,0.85860952528006,0.717375915203938,0.851263606454218,0.313255011257694,0.306137461497835
1.16,0,1.0018067420569,0,0.875414123518613,0.902278004452358,0.940867614519897,0.896754085782576,0.909794732778931,0.326601694617645,0.324880039366913
1.08,0,1.00625951393348,0,0.723079056548433,0.83572907112844,0.911979686503762,0.822667677809243,0.892479703966923,0.324079178662156,0.319685493068954
0.96,0,1.01824872115901,0,0.55157377670385,0.71058348741248,0.845431781086666,0.690949664148203,0.84033788590547,0.31357180754694,0.305889879814259
1.13,0,1.00316710544222,0,0.7989822536886,0.875085244022506,0.936307796947931,0.869587460187244,0.898403642523677,0.324787343222002,0.323024684561095
1.04,0,1.01150207780331,0,0.668135588324966,0.791199040490053,0.891738085833518,0.72615465057491,0.868773016880634,0.319818167568746,0.296363364685249
1.09,0,1.0082207846683,0,0.746395822095568,0.841544187657084,0.915403356090691,0.82762457515144,0.888930966136573,0.323630855108108,0.318982293356507
1.09,0,1.00880742978851,0,0.744563803846247,0.828593805848144,0.912890653085831,0.784961873677727,0.875177891076008,0.32115502904858,0.306239206184906
1.18,0,1.00146718830317,0,0.877771437579644,0.934101164259305,0.94701316002732,0.881782416963154,0.912563048303689,0.331861398555649,0.315745216996521
1.1,0,1.00342076186105,0,0.755539988220844,0.87242190479672,0.910978714534395,0.826275586669629,0.888726687264685,0.331463871522708,0.316267386119854
1.13,0,1.00481263877802,0,0.827471358258551,0.882370668067524,0.920498421635182,0.836276660845323,0.901312469037185,0.328428850050174,0.313484099819087
0.98,0,1.01512754427389,0,0.566311668542635,0.714848699970516,0.871460647341095,0.721984529497223,0.847076741290744,0.307815505428253,0.310536552642074
1.18,0,1.00236093680061,0,0.880270354433147,0.934777636853362,0.94478364395735,0.880915811362255,0.910357327401761,0.332304610811476,0.315706796723062
1,0,1.01476326945077,0,0.652071699496147,0.738188140132273,0.867093362010819,0.746259572364652,0.852357906262819,0.311944081761701,0.314941906976211
1.11,0,1.00669389409662,0,0.750964535326448,0.868522208412456,0.918079249753837,0.846435931225341,0.889596509694909,0.329146885012751,0.321927456901526
1.06,0,1.00942398875156,0,0.742349277596967,0.792625606003436,0.892812732435488,0.797763172800952,0.875040267134374,0.316815429572476,0.318607277763515
1.02,0,1.01404774738151,0,0.653067389572605,0.791095682959806,0.872803583224152,0.723570638739369,0.857586088581848,0.324784075519695,0.300230743398281
1.09,0,1.00705543749566,0,0.763203235902616,0.781101036677,0.930053652605687,0.825280663767877,0.875040173325614,0.304955251492144,0.320100155611341
1.04,0,1.01215230648646,0,0.641532069120977,0.802529504024134,0.89220131292767,0.764790225676124,0.860024348310745,0.32380925648102,0.31046258518427
1.13,0,1.00482481495994,0,0.80719191230881,0.881096450211121,0.926304250233607,0.83727001776077,0.898411385095951,0.327803887873785,0.313597102745463
1.11,0,1.00467612861433,0,0.787350806751679,0.873347387613209,0.916329713654481,0.845305451993233,0.904617228813074,0.329060845058475,0.319926691641136
1.02,0,1.01058183560422,0,0.627474588253607,0.778928830312897,0.88086817669261,0.759937123782806,0.869622086646675,0.320981604330008,0.314137320693327
1.1,0,1.00691766459429,0,0.794686121900065,0.849464706914802,0.904364053258802,0.802950749562416,0.883327606226423,0.325820621470601,0.310198341582304
1.16,0,1.00119996640254,0,0.861903424092479,0.906217121448397,0.943051447357704,0.875637838118053,0.907944227068776,0.327572880273988,0.317987249810644
1.08,0,1.00882354391242,0,0.693030252213261,0.830724083576554,0.916368932200266,0.839624124797555,0.884776039407159,0.323158765527713,0.326142128810808
0.98,0,1.01417160348449,0,0.583673335825868,0.715970480418084,0.859354497682321,0.674817957004954,0.839853393778896,0.310385383472772,0.294340441227194
1.03,0,1.01341216754638,0,0.715599348970079,0.784702571545476,0.873160893769588,0.721405325246671,0.859695211946113,0.320275909132854,0.297257527217296
1.07,0,1.00497249843757,0,0.748247165506044,0.806334319598612,0.904718999533242,0.81848601043202,0.885740720479893,0.317485233339898,0.32164427491512
0.95,0,1.01984609155981,0,0.518286268922052,0.687570073901451,0.852912479839362,0.656704782452412,0.833895855216438,0.306059539604551,0.293659394595479
1.09,0,1.00771167042783,0,0.746614352728428,0.853799338777648,0.904035230869856,0.789604876653651,0.870535390166028,0.328976824771273,0.307291852053343
1.04,0,1.01471311839593,0,0.662427968837437,0.820050428650328,0.871693522265842,0.740973911072707,0.849378879100317,0.331894504576127,0.303779697650356
1.05,0,1.0121661088767,0,0.641723788323544,0.811089331239937,0.89253540931791,0.773521858573353,0.866389064061187,0.325901409950691,0.312720823386714
1.09,0,1.00647559063636,0,0.764854165919312,0.815232793752137,0.921097073219966,0.854279949964976,0.895921938743115,0.315368291999169,0.328416989440691
0.99,0,1.01391966774791,0,0.583768818024782,0.728604410963302,0.874732332966732,0.690752539762091,0.849676963863401,0.310335449638853,0.295858056704604
1.05,0,1.01098445120211,0,0.698337840481901,0.785568650783801,0.897922003769447,0.752481732203301,0.873025626332628,0.315666934829175,0.303869268144483
1.12,0,1.00482713060174,0,0.825884854699969,0.844890519315907,0.923938330336137,0.882686471136145,0.899114254677885,0.319365825425722,0.331630088507653
1.14,0,1.00519094526697,0,0.825292313213509,0.869047505606885,0.936728766431532,0.870572253772562,0.899054481611337,0.322183127918312,0.322672438820179
0.95,0,1.01914628871335,0,0.509975409787908,0.709444486388357,0.848694361040335,0.661858522240931,0.839792905539909,0.314295487464779,0.295404267887089
1.05,0,1.00619499774845,0,0.706625722400891,0.789737367943474,0.894995462453819,0.841648140892286,0.878866709733914,0.317189683590119,0.335043074825533
0.96,0,1.01786844606842,0,0.536260683544458,0.704367658086471,0.850089768975923,0.681587466586544,0.8380161573409,0.311219102832127,0.302246475085079
0.95,0,1.0180717996689,0,0.519047065003106,0.699562682617388,0.847686344421838,0.654453416194014,0.84091561913912,0.311128109398739,0.293069755051928
1.05,0,1.00836820756742,0,0.716191217714164,0.781966488562684,0.893152091585336,0.786790404163106,0.876524712007317,0.315142207764312,0.31684375696586
