campus,method,survey_year,year,site,latitude,longitude,MPA_Name,site_designation,site_status
UCSB,SBTL_UPC,2005,2005,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2004,2004,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_QUAD,2005,2005,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_QUAD,2004,2004,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2023,2023,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2011,2011,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2022,2022,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2021,2021,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2013,2013,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2020,2020,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2019,2019,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2018,2018,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2023,2023,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2017,2017,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2010,2010,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2016,2016,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2006,2006,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2022,2022,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2015,2015,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2004,2004,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2014,2014,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2021,2021,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2013,2013,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2012,2012,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2020,2020,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2011,2011,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2009,2009,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2010,2010,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2019,2019,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2009,2009,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2018,2018,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2008,2008,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_QUAD,2009,2009,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2007,2007,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2017,2017,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2006,2006,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2023,2023,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2008,2008,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2022,2022,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2005,2005,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2021,2021,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2016,2016,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2020,2020,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2004,2004,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2019,2019,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2018,2018,SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2015,2015,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2017,2017,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2005,2005,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2016,2016,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2015,2015,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2014,2014,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2012,2012,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2014,2014,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_QUAD,2010,2010,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2011,2011,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_QUAD,2009,2009,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2010,2010,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2013,2013,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2009,2009,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_QUAD,2008,2008,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2008,2008,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2007,2007,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_QUAD,2007,2007,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2007,2007,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2006,2006,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2012,2012,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_QUAD,2006,2006,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2005,2005,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2004,2004,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_QUAD,2005,2005,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_QUAD,2004,2004,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2023,2023,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2011,2011,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2022,2022,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2021,2021,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2020,2020,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2019,2019,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2018,2018,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2023,2023,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2017,2017,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2010,2010,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2016,2016,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2006,2006,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2022,2022,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2015,2015,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2004,2004,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2014,2014,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2021,2021,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2013,2013,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2012,2012,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2020,2020,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2011,2011,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2009,2009,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2010,2010,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2019,2019,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2009,2009,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2018,2018,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2008,2008,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2007,2007,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2017,2017,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2006,2006,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2023,2023,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2008,2008,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2022,2022,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2005,2005,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2021,2021,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2016,2016,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2020,2020,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2004,2004,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2019,2019,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2018,2018,SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2015,2015,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_FISH,2005,2005,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_UPC,2015,2015,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_UPC,2014,2014,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_UPC,2012,2012,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_FISH,2014,2014,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_QUAD,2010,2010,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_UPC,2011,2011,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_QUAD,2009,2009,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_UPC,2010,2010,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_UPC,2009,2009,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_QUAD,2008,2008,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_UPC,2008,2008,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_FISH,2007,2007,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_QUAD,2007,2007,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_UPC,2007,2007,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_UPC,2006,2006,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_FISH,2012,2012,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_QUAD,2006,2006,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_UPC,2005,2005,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_UPC,2004,2004,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_QUAD,2005,2005,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_QUAD,2004,2004,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_SWATH,2023,2023,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_FISH,2011,2011,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_SWATH,2020,2020,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_SWATH,2019,2019,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_SWATH,2018,2018,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_FISH,2023,2023,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_FISH,2010,2010,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_FISH,2006,2006,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_SWATH,2015,2015,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_FISH,2004,2004,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_SWATH,2014,2014,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_SWATH,2012,2012,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_FISH,2020,2020,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_SWATH,2011,2011,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_FISH,2009,2009,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_SWATH,2010,2010,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_FISH,2019,2019,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_SWATH,2009,2009,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_FISH,2018,2018,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_SWATH,2008,2008,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_SWATH,2007,2007,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_FISH,2017,2017,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_SWATH,2006,2006,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_UPC,2023,2023,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_FISH,2008,2008,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_SWATH,2005,2005,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_FISH,2016,2016,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_UPC,2020,2020,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_SWATH,2004,2004,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_UPC,2019,2019,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_UPC,2018,2018,SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference
UCSB,SBTL_FISH,2015,2015,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_UPC,2015,2015,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_UPC,2014,2014,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_FISH,2014,2014,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_UPC,2012,2012,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_QUAD,2010,2010,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_UPC,2011,2011,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_QUAD,2009,2009,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_UPC,2010,2010,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_QUAD,2008,2008,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_UPC,2008,2008,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_FISH,2007,2007,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_QUAD,2007,2007,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_UPC,2007,2007,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_UPC,2006,2006,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_FISH,2012,2012,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_QUAD,2006,2006,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_UPC,2005,2005,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_UPC,2004,2004,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_QUAD,2005,2005,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_QUAD,2004,2004,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_SWATH,2023,2023,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_FISH,2011,2011,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_SWATH,2020,2020,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_SWATH,2019,2019,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_SWATH,2018,2018,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_FISH,2023,2023,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_FISH,2010,2010,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_FISH,2006,2006,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_FISH,2022,2022,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_SWATH,2015,2015,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_FISH,2004,2004,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_SWATH,2014,2014,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_SWATH,2012,2012,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_FISH,2020,2020,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_SWATH,2011,2011,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_FISH,2009,2009,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_SWATH,2010,2010,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_FISH,2019,2019,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_SWATH,2009,2009,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_FISH,2018,2018,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_SWATH,2008,2008,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_SWATH,2007,2007,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_FISH,2017,2017,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_SWATH,2006,2006,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_UPC,2023,2023,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_FISH,2008,2008,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_SWATH,2005,2005,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_FISH,2016,2016,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_UPC,2020,2020,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_SWATH,2004,2004,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_UPC,2019,2019,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_UPC,2018,2018,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_UPC,2009,2009,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_FISH,2005,2005,SCI_VALLEY_E,33.9836,-119.6203,NA,reference,reference
UCSB,SBTL_FISH,2015,2015,SCI_VALLEY_W,33.9817,-119.6637,NA,reference,reference
UCSB,SBTL_UPC,2015,2015,SCI_VALLEY_W,33.9817,-119.6637,NA,reference,reference
UCSB,SBTL_UPC,2014,2014,SCI_VALLEY_W,33.9817,-119.6637,NA,reference,reference
UCSB,SBTL_FISH,2014,2014,SCI_VALLEY_W,33.9817,-119.6637,NA,reference,reference
UCSB,SBTL_UPC,2012,2012,SCI_VALLEY_W,33.9817,-119.6637,NA,reference,reference
UCSB,SBTL_QUAD,2010,2010,SCI_VALLEY_W,33.9817,-119.6637,NA,reference,reference
UCSB,SBTL_UPC,2011,2011,SCI_VALLEY_W,33.9817,-119.6637,NA,reference,reference
UCSB,SBTL_QUAD,2009,2009,SCI_VALLEY_W,33.9817,-119.6637,NA,reference,reference
UCSB,SBTL_UPC,2010,2010,SCI_VALLEY_W,33.9817,-119.6637,NA,reference,reference
UCSB,SBTL_UPC,2009,2009,SCI_VALLEY_W,33.9817,-119.6637,NA,reference,reference
UCSB,SBTL_QUAD,2008,2008,SCI_VALLEY_W,33.9817,-119.6637,NA,reference,reference
UCSB,SBTL_UPC,2008,2008,SCI_VALLEY_W,33.9817,-119.6637,NA,reference,reference
UCSB,SBTL_FISH,2007,2007,SCI_VALLEY_W,33.9817,-119.6637,NA,reference,reference
UCSB,SBTL_QUAD,2007,2007,SCI_VALLEY_W,33.9817,-119.6637,NA,reference,reference
UCSB,SBTL_UPC,2007,2007,SCI_VALLEY_W,33.9817,-119.6637,NA,reference,reference
UCSB,SBTL_UPC,2006,2006,SCI_VALLEY_W,33.9817,-119.6637,NA,reference,reference
UCSB,SBTL_FISH,2012,2012,SCI_VALLEY_W,33.9817,-119.6637,NA,reference,reference
UCSB,SBTL_QUAD,2006,2006,SCI_VALLEY_W,33.9817,-119.6637,NA,reference,reference
UCSB,SBTL_UPC,2005,2005,SCI_VALLEY_W,33.9817,-119.6637,NA,reference,reference
UCSB,SBTL_UPC,2004,2004,SCI_VALLEY_W,33.9817,-119.6637,NA,reference,reference
UCSB,SBTL_QUAD,2005,2005,SCI_VALLEY_W,33.9817,-119.6637,NA,reference,reference
UCSB,SBTL_QUAD,2004,2004,SCI_VALLEY_W,33.9817,-119.6637,NA,reference,reference
UCSB,SBTL_SWATH,2023,2023,SCI_VALLEY_W,33.9817,-119.6637,NA,reference,reference
UCSB,SBTL_FISH,2011,2011,SCI_VALLEY_W,33.9817,-119.6637,NA,reference,reference
UCSB,SBTL_SWATH,2020,2020,SCI_VALLEY_W,33.9817,-119.6637,NA,reference,reference
UCSB,SBTL_SWATH,2019,2019,SCI_VALLEY_W,33.9817,-119.6637,NA,reference,reference
