move,logmove,Otter,Site,Sex,Ageclass,AgeSex
7.4740034,2.011430786,85,2,0,1,2
0.40696545,-0.899026987,85,2,0,1,2
12.08667085,2.492103263,85,2,0,1,2
1.8724389,0.627241806,85,2,0,1,2
16.613618,2.81022272,85,2,0,1,2
6.5625491,1.88137911,85,2,0,1,2
0.01156395,-4.459862779,85,2,0,1,2
0.43316555,-0.836635291,85,2,0,1,2
4.5781696,1.521299268,85,2,0,1,2
5.07616665,1.62455638,85,2,0,1,2
11.43367175,2.436562664,85,2,0,1,2
0.63333585,-0.456754429,85,2,0,1,2
0.0263652,-3.63571032,85,2,0,1,2
0.46104715,-0.774254964,85,2,0,1,2
11.0328511,2.400877286,85,2,0,1,2
0.89001775,-0.116513873,85,2,0,1,2
11.54949555,2.446641761,85,2,0,1,2
0.005581,-5.188387307,85,2,0,1,2
2.5532295,0.937359028,85,2,0,1,2
0.59282055,-0.52286354,85,2,0,1,2
8.0996635,2.091822518,85,2,0,1,2
19.03038215,2.946036763,85,2,0,1,2
1.05601685,0.054504142,85,2,0,1,2
8.5070952,2.140900545,85,2,0,1,2
3.9388087,1.370878317,85,2,0,1,2
1.88217725,0.632429218,85,2,0,1,2
1.05854845,0.056898583,85,2,0,1,2
9.4330552,2.244220031,85,2,0,1,2
0.8960753,-0.109730829,85,2,0,1,2
6.4681251,1.866886283,85,2,0,1,2
0.49870785,-0.695734826,85,2,0,1,2
6.0917223,1.80693085,85,2,0,1,2
4.4890184,1.501634059,85,2,0,1,2
16.95414465,2.830512326,85,2,0,1,2
4.91958515,1.593224208,85,2,0,1,2
1.4407589,0.365169989,85,2,0,1,2
1.0814055,0.078261584,85,2,0,1,2
0.38602355,-0.951856901,85,2,0,1,2
0.9321558,-0.070255311,85,2,0,1,2
4.57046655,1.519615289,85,2,0,1,2
0.60640595,-0.500205633,85,2,0,1,2
0.629518,-0.462800832,85,2,0,1,2
0.6255653,-0.469099558,85,2,0,1,2
0.85185455,-0.160339483,85,2,0,1,2
11.22697255,2.418319146,85,2,0,1,2
1.9854479,0.685844531,85,2,0,1,2
5.0445189,1.618302288,85,2,0,1,2
5.42325695,1.690696548,85,2,0,1,2
0.46514995,-0.765395452,85,2,0,1,2
3.1104808,1.134777312,85,2,0,1,2
1.07416465,0.07154329,85,2,0,1,2
11.57237955,2.448621186,85,2,0,1,2
7.97865615,2.076769995,85,2,0,1,2
10.0064588,2.303230765,85,2,0,1,2
7.98913775,2.078082838,85,2,0,1,2
1.8321078,0.605467107,85,2,0,1,2
10.1391379,2.316402975,85,2,0,1,2
7.33540845,1.992713095,85,2,0,1,2
11.9476097,2.480531233,85,2,0,1,2
1.844553,0.612236972,85,2,0,1,2
0.93200155,-0.070420801,85,2,0,1,2
1.81007505,0.593368309,85,2,0,1,2
1.0720797,0.069600407,85,2,0,1,2
2.48066015,0.908524714,85,2,0,1,2
0.8960753,-0.109730829,85,2,0,1,2
11.4820947,2.440788839,85,2,0,1,2
0.36075135,-1.019566339,85,2,0,1,2
1.4363313,0.362092154,85,2,0,1,2
6.6500884,1.894630148,85,2,0,1,2
1.9459839,0.66576771,85,2,0,1,2
11.49521125,2.441930536,85,2,0,1,2
0.51495155,-0.66368246,85,2,0,1,2
0.50310475,-0.68695688,85,2,0,1,2
0.60021775,-0.510462773,85,2,0,1,2
5.0928942,1.627846274,85,2,0,1,2
5.03341505,1.61609869,85,2,0,1,2
0.0453723,-3.092853492,85,2,0,1,2
10.5503271,2.356156864,85,2,0,1,2
0.9006792,-0.104606134,85,2,0,1,2
11.49743525,2.442123989,85,2,0,1,2
8.5668327,2.147898084,85,2,0,1,2
5.4514686,1.69588504,85,2,0,1,2
0.51404065,-0.665452931,85,2,0,1,2
0.38602355,-0.951856901,85,2,0,1,2
10.01991045,2.304574158,85,2,0,1,2
9.17159675,2.216111399,85,2,0,1,2
2.47318035,0.905504913,85,2,0,1,2
0.94844515,-0.052931319,85,2,0,1,2
1.44932755,0.37109969,85,2,0,1,2
7.0708351,1.955978592,85,2,0,1,2
5.9658525,1.786051962,85,2,0,1,2
2.0130245,0.699638317,85,2,0,1,2
1.8925693,0.637935324,85,2,0,1,2
3.8986277,1.360624619,85,2,0,1,2
2.85759185,1.04997926,86,2,0,1,2
1.6004926,0.470311457,86,2,0,1,2
3.52677285,1.260383246,86,2,0,1,2
1.0577887,0.056180597,86,2,0,1,2
4.84513775,1.577975676,86,2,0,1,2
0.9713554,-0.029062863,86,2,0,1,2
0.9327164,-0.06965409,86,2,0,1,2
3.5301224,1.261332545,86,2,0,1,2
2.12795465,0.75516126,86,2,0,1,2
0.1147544,-2.164961087,86,2,0,1,2
0.04329465,-3.139726208,86,2,0,1,2
0.5250933,-0.644179318,86,2,0,1,2
2.0699835,0.727540636,86,2,0,1,2
2.0724573,0.728735005,86,2,0,1,2
1.0941361,0.089965102,86,2,0,1,2
0.56295625,-0.574553363,86,2,0,1,2
1.00888005,0.008840854,86,2,0,1,2
0.0529552,-2.938309006,86,2,0,1,2
3.9623523,1.376837864,86,2,0,1,2
5.44040565,1.693853626,86,2,0,1,2
0.652915,-0.426308327,86,2,0,1,2
2.073064,0.729027706,86,2,0,1,2
5.1434838,1.637730632,86,2,0,1,2
0.42173955,-0.863367336,86,2,0,1,2
1.40515015,0.340144165,86,2,0,1,2
2.468064,0.903434038,86,2,0,1,2
3.4802634,1.247107981,86,2,0,1,2
1.4162861,0.348038023,86,2,0,1,2
0.86506605,-0.144949417,86,2,0,1,2
0.0463126,-3.072341217,86,2,0,1,2
4.4187007,1.485845694,86,2,0,1,2
0.02728545,-3.601401686,86,2,0,1,2
2.0065215,0.696402626,86,2,0,1,2
4.41115185,1.484135846,86,2,0,1,2
5.58738855,1.720512013,86,2,0,1,2
1.6847474,0.521615642,86,2,0,1,2
4.46057315,1.495277267,86,2,0,1,2
0.96702355,-0.03353243,86,2,0,1,2
1.02904685,0.028632985,86,2,0,1,2
0.15075565,-1.892094965,86,2,0,1,2
5.52415525,1.70913034,86,2,0,1,2
1.6091412,0.475700621,86,2,0,1,2
5.89236035,1.773656656,86,2,0,1,2
1.98405995,0.685145225,86,2,0,1,2
0.9421057,-0.059637803,86,2,0,1,2
2.01271755,0.699485824,86,2,0,1,2
0.04042525,-3.208300689,86,2,0,1,2
5.0243715,1.614300371,86,2,0,1,2
0.03159675,-3.454701012,86,2,0,1,2
3.45328455,1.239325822,86,2,0,1,2
1.5767216,0.455347755,86,2,0,1,2
0.973921,-0.026425087,86,2,0,1,2
1.91858095,0.651585824,86,2,0,1,2
0.09096855,-2.397241437,86,2,0,1,2
0.4146742,-0.880262127,86,2,0,1,2
1.080689,0.077598801,86,2,0,1,2
0.0190251,-3.961996119,86,2,0,1,2
0.70385025,-0.351189659,86,2,0,1,2
3.4850124,1.248471602,86,2,0,1,2
2.74612525,1.010190918,86,2,0,1,2
3.0713203,1.122107534,86,2,0,1,2
4.0397254,1.396176719,86,2,0,1,2
0.4638065,-0.76828784,86,2,0,1,2
2.9571455,1.084224445,86,2,0,1,2
1.02547795,0.025158797,86,2,0,1,2
0.4351036,-0.832171115,86,2,0,1,2
3.1687144,1.153325954,86,2,0,1,2
0.46190765,-0.7723903,86,2,0,1,2
5.44973955,1.695567819,86,2,0,1,2
2.4908819,0.912636824,86,2,0,1,2
2.5649892,0.941954268,86,2,0,1,2
0.0674736,-2.696018869,86,2,0,1,2
1.35522565,0.303967972,86,2,0,1,2
3.5977144,1.280298755,86,2,0,1,2
2.00514695,0.69571735,86,2,0,1,2
1.53601,0.429188145,86,2,0,1,2
1.88166935,0.632159335,86,2,0,1,2
4.58630585,1.523074874,86,2,0,1,2
3.56300225,1.270603518,86,2,0,1,2
2.0057487,0.696017408,86,2,0,1,2
2.96110305,1.085561851,86,2,0,1,2
3.8795157,1.355710326,86,2,0,1,2
1.4295018,0.357325992,86,2,0,1,2
3.9833352,1.382119458,86,2,0,1,2
1.7047924,0.533443344,86,2,0,1,2
4.5346633,1.511750836,86,2,0,1,2
0.47882835,-0.736413097,86,2,0,1,2
0.70187005,-0.354007006,86,2,0,1,2
1.3893426,0.328830686,86,2,0,1,2
2.130727,0.756463236,86,2,0,1,2
2.03863645,0.712281178,86,2,0,1,2
3.5743921,1.27379512,86,2,0,1,2
5.39288995,1.68508141,86,2,0,1,2
4.91649595,1.592596071,86,2,0,1,2
0.03139885,-3.460984011,86,2,0,1,2
2.5020794,0.917122146,86,2,0,1,2
5.1515073,1.639289351,86,2,0,1,2
5.85437715,1.767189612,86,2,0,1,2
0.4661026,-0.763349497,86,2,0,1,2
1.9779235,0.682047557,86,2,0,1,2
5.97084245,1.786888031,87,2,0,1,2
0.03085425,-3.478480775,87,2,0,1,2
1.4477334,0.369999161,87,2,0,1,2
6.4203852,1.859478116,87,2,0,1,2
2.50820565,0.919567617,87,2,0,1,2
0.44065495,-0.819493136,87,2,0,1,2
0.0409612,-3.195130002,87,2,0,1,2
6.0298435,1.796721057,87,2,0,1,2
1.4479092,0.370120585,87,2,0,1,2
11.03213315,2.40081221,87,2,0,1,2
1.9808761,0.683539222,87,2,0,1,2
4.99205225,1.607847098,87,2,0,1,2
5.93056955,1.780120254,87,2,0,1,2
4.4981027,1.503655686,87,2,0,1,2
6.37521625,1.852418012,87,2,0,1,2
0.0206902,-3.878095121,87,2,0,1,2
0.0278302,-3.581633517,87,2,0,1,2
2.0156806,0.700956905,87,2,0,1,2
1.05874785,0.057086936,87,2,0,1,2
2.0566705,0.721088413,87,2,0,1,2
6.89095165,1.930209196,87,2,0,1,2
5.49177635,1.703251764,87,2,0,1,2
6.05208205,1.800402353,87,2,0,1,2
0.46293265,-0.7701737,87,2,0,1,2
4.00201835,1.386798821,87,2,0,1,2
5.93167295,1.78030629,87,2,0,1,2
3.02931515,1.108336571,87,2,0,1,2
4.46224735,1.495652529,87,2,0,1,2
0.18057735,-1.711596061,87,2,0,1,2
4.4993536,1.503933742,87,2,0,1,2
2.054404,0.719985782,87,2,0,1,2
1.5040986,0.408193782,87,2,0,1,2
0.03252375,-3.425784687,87,2,0,1,2
0.02224735,-3.805532379,87,2,0,1,2
1.55686845,0.4426764,87,2,0,1,2
5.9484325,1.783127739,87,2,0,1,2
1.415516,0.347494129,87,2,0,1,2
0.0365801,-3.308250902,87,2,0,1,2
6.0513356,1.800279008,87,2,0,1,2
11.9750292,2.482823582,87,2,0,1,2
0.08535365,-2.460952066,87,2,0,1,2
0.37212825,-0.988516726,87,2,0,1,2
0.05314795,-2.934675745,87,2,0,1,2
6.06883715,1.803167013,87,2,0,1,2
0.01001515,-4.603656332,87,2,0,1,2
4.9564354,1.600686813,87,2,0,1,2
1.00805475,0.008022484,87,2,0,1,2
5.02515535,1.614456369,87,2,0,1,2
1.50818025,0.410903792,87,2,0,1,2
5.5099807,1.70656112,87,2,0,1,2
1.5028994,0.407396176,87,2,0,1,2
1.43620275,0.362002651,87,2,0,1,2
4.4050335,1.482747864,87,2,0,1,2
1.00323295,0.003227735,87,2,0,1,2
4.47754325,1.499074514,87,2,0,1,2
0.8556038,-0.15594786,87,2,0,1,2
1.9581797,0.672015317,87,2,0,1,2
1.5363961,0.429439479,87,2,0,1,2
0.44747005,-0.804145671,87,2,0,1,2
0.4052498,-0.903251612,87,2,0,1,2
5.55875005,1.715373272,87,2,0,1,2
2.95430035,1.083261855,87,2,0,1,2
5.9357616,1.780995343,87,2,0,1,2
0.52649095,-0.641521137,87,2,0,1,2
0.498572,-0.696007267,87,2,0,1,2
3.4998672,1.252725025,87,2,0,1,2
0.99151065,-0.00852559,87,2,0,1,2
6.42392825,1.860029808,87,2,0,1,2
4.92414965,1.5941516,87,2,0,1,2
1.5397874,0.431644355,87,2,0,1,2
3.45084355,1.238618708,87,2,0,1,2
6.39745585,1.855900388,87,2,0,1,2
6.0000596,1.791769403,87,2,0,1,2
3.3684614,1.214456082,87,2,0,1,2
4.90955225,1.591182746,87,2,0,1,2
7.4617427,2.009788993,87,2,0,1,2
1.41318655,0.345847119,87,2,0,1,2
5.4196879,1.690038231,87,2,0,1,2
8.048791,2.085521894,87,2,0,1,2
0.5674826,-0.566545191,87,2,0,1,2
1.0643237,0.062339574,87,2,0,1,2
4.9989753,1.609232951,87,2,0,1,2
2.825941,1.038841406,87,2,0,1,2
1.87338525,0.627747088,87,2,0,1,2
1.97982935,0.683010654,87,2,0,1,2
7.5122082,2.016529457,87,2,0,1,2
0.4614528,-0.773375505,87,2,0,1,2
1.46996645,0.385239577,87,2,0,1,2
1.43217695,0.359195629,87,2,0,1,2
0.92616645,-0.076701309,87,2,0,1,2
6.5545036,1.880152386,87,2,0,1,2
4.9121239,1.591706414,87,2,0,1,2
5.3585963,1.678702056,87,2,0,1,2
0.5780127,-0.548159438,87,2,0,1,2
2.3644218,0.86053351,87,2,0,1,2
5.5685286,1.717130854,87,2,0,1,2
1.0643237,0.062339574,87,2,0,1,2
0.9131313,-0.090875597,87,2,0,1,2
4.471491,1.49772191,87,2,0,1,2
0.547187,-0.60296467,87,2,0,1,2
1.93507285,0.660144974,88,2,0,1,2
14.04838735,2.64250761,88,2,0,1,2
1.01774885,0.017593178,88,2,0,1,2
0.0088508,-4.727247429,88,2,0,1,2
7.340455,1.99340083,88,2,0,1,2
18.60042185,2.923184261,88,2,0,1,2
21.56459265,3.071052741,88,2,0,1,2
4.06533515,1.402496187,88,2,0,1,2
15.520609,2.742168754,88,2,0,1,2
5.5149481,1.707462242,88,2,0,1,2
6.8533973,1.924744486,88,2,0,1,2
5.90188765,1.77527224,88,2,0,1,2
11.4324411,2.436455025,88,2,0,1,2
0.0645746,-2.739934134,88,2,0,1,2
15.05843185,2.71193809,88,2,0,1,2
1.9871743,0.68671368,88,2,0,1,2
14.5906134,2.680378404,88,2,0,1,2
5.3935451,1.685202887,88,2,0,1,2
1.0532701,0.051899705,88,2,0,1,2
11.5600321,2.44755364,88,2,0,1,2
14.1107874,2.646939569,88,2,0,1,2
6.99913195,1.945786134,88,2,0,1,2
5.5701226,1.717417064,88,2,0,1,2
18.83983965,2.935973758,88,2,0,1,2
14.4915902,2.673568495,88,2,0,1,2
3.52326075,1.25938691,88,2,0,1,2
22.44437845,3.11104018,88,2,0,1,2
18.05823535,2.893601833,88,2,0,1,2
0.8992697,-0.10617229,88,2,0,1,2
1.0370651,0.036394705,88,2,0,1,2
3.5037339,1.253829228,88,2,0,1,2
19.09499695,2.949426361,88,2,0,1,2
0.52075045,-0.652484335,88,2,0,1,2
0.44602195,-0.807387113,88,2,0,1,2
3.47223235,1.244797716,88,2,0,1,2
1.2294986,0.206606444,88,2,0,1,2
2.5102843,0.920396014,88,2,0,1,2
13.07884085,2.570995722,88,2,0,1,2
0.98059955,-0.019591109,88,2,0,1,2
12.88161415,2.555801035,88,2,0,1,2
3.4427708,1.236276612,88,2,0,1,2
0.0348968,-3.355360145,88,2,0,1,2
1.9894053,0.68783575,88,2,0,1,2
5.9414173,1.781947708,88,2,0,1,2
0.74347025,-0.296426527,88,2,0,1,2
0.52119665,-0.651627861,88,2,0,1,2
18.5690148,2.921494321,88,2,0,1,2
19.11461865,2.950453417,88,2,0,1,2
4.49312805,1.50254913,88,2,0,1,2
24.61847785,3.203497293,88,2,0,1,2
5.80735645,1.759125467,88,2,0,1,2
18.5393787,2.919897048,88,2,0,1,2
5.6127783,1.725045838,88,2,0,1,2
11.91979355,2.478200342,88,2,0,1,2
4.40695125,1.483183124,88,2,0,1,2
0.9664328,-0.034143512,88,2,0,1,2
19.52575625,2.971734427,88,2,0,1,2
1.38470585,0.325487734,88,2,0,1,2
2.0415531,0.713710842,88,2,0,1,2
2.3775661,0.866077317,88,2,0,1,2
0.9785748,-0.021658052,88,2,0,1,2
6.9423233,1.937636488,88,2,0,1,2
0.50639165,-0.680444897,88,2,0,1,2
4.95710905,1.600822718,88,2,0,1,2
0.09985395,-2.304046661,88,2,0,1,2
13.01619175,2.566194102,88,2,0,1,2
11.5430456,2.446083143,88,2,0,1,2
0.38280365,-0.960233084,88,2,0,1,2
19.0236657,2.945683767,88,2,0,1,2
12.5733746,2.531581451,88,2,0,1,2
5.49987455,1.704725283,88,2,0,1,2
11.5381777,2.445661337,88,2,0,1,2
6.04398255,1.799063157,88,2,0,1,2
0.4747518,-0.744963138,88,2,0,1,2
11.38783355,2.432545553,88,2,0,1,2
0.96777785,-0.032752712,88,2,0,1,2
0.6185261,-0.480415889,88,2,0,1,2
3.9725074,1.379397482,88,2,0,1,2
4.54216145,1.513402989,88,2,0,1,2
5.01715495,1.61286303,88,2,0,1,2
20.1070266,3.001069336,88,2,0,1,2
21.56459265,3.071052741,88,2,0,1,2
12.99621965,2.564658519,88,2,0,1,2
20.90486445,3.039981881,88,2,0,1,2
0.5456169,-0.605838198,88,2,0,1,2
6.41151975,1.858096333,88,2,0,1,2
19.37921585,2.964201144,88,2,0,1,2
4.60649795,1.527467905,88,2,0,1,2
2.0590872,0.722262778,88,2,0,1,2
4.54907405,1.514923707,88,2,0,1,2
5.8430054,1.765245288,88,2,0,1,2
1.51926435,0.418226237,88,2,0,1,2
4.40695125,1.483183124,88,2,0,1,2
21.4819343,3.067212317,88,2,0,1,2
0.71887265,-0.330071058,88,2,0,1,2
1.03939065,0.038634628,88,2,0,1,2
21.10449115,3.049485869,88,2,0,1,2
0.93568575,-0.066475596,88,2,0,1,2
6.4581263,1.865339229,88,2,0,1,2
14.60697885,2.681499418,88,2,0,1,2
2.09765025,0.74081779,89,2,0,1,2
7.929598,2.070602341,89,2,0,1,2
6.5383051,1.877677973,89,2,0,1,2
5.92882255,1.779825635,89,2,0,1,2
0.3067023,-1.181877709,89,2,0,1,2
0.8986152,-0.106900367,89,2,0,1,2
1.0764209,0.073641556,89,2,0,1,2
0.4885482,-0.716317143,89,2,0,1,2
2.5920708,0.952457093,89,2,0,1,2
0.0036975,-5.600098363,89,2,0,1,2
0.03134765,-3.462615975,89,2,0,1,2
0.1159081,-2.154957643,89,2,0,1,2
0.15398495,-1.870900409,89,2,0,1,2
1.88528055,0.634076643,89,2,0,1,2
6.55418485,1.880103754,89,2,0,1,2
7.1244255,1.963529091,89,2,0,1,2
1.4917578,0.399955156,89,2,0,1,2
0.53088805,-0.633204109,89,2,0,1,2
0.00724955,-4.926815881,89,2,0,1,2
0.55867415,-0.582188892,89,2,0,1,2
0.50083005,-0.691488457,89,2,0,1,2
0.0809303,-2.514166989,89,2,0,1,2
0.42680105,-0.851437299,89,2,0,1,2
7.04980955,1.953000602,89,2,0,1,2
2.6653897,0.980350276,89,2,0,1,2
1.54359975,0.434117189,89,2,0,1,2
0.0655588,-2.724807829,89,2,0,1,2
0.0874094,-2.437152451,89,2,0,1,2
1.092159,0.088156471,89,2,0,1,2
0.01923895,-3.950818409,89,2,0,1,2
1.00370125,0.003694417,89,2,0,1,2
0.6647235,-0.408384114,89,2,0,1,2
1.4879313,0.397386766,89,2,0,1,2
0.40872415,-0.8947148,89,2,0,1,2
7.4773805,2.01188253,89,2,0,1,2
0.408578,-0.89507244,89,2,0,1,2
7.50903195,2.016106556,89,2,0,1,2
0.5132606,-0.666971571,89,2,0,1,2
0.20522845,-1.58363153,89,2,0,1,2
0.99656305,-0.00344287,89,2,0,1,2
0.0874094,-2.437152451,89,2,0,1,2
0.9454115,-0.056134997,89,2,0,1,2
0.47330755,-0.74800989,89,2,0,1,2
0.10094935,-2.293136373,89,2,0,1,2
6.5433672,1.878451895,89,2,0,1,2
0.9261716,-0.076695748,89,2,0,1,2
1.0083491,0.008314439,89,2,0,1,2
7.49402795,2.01410643,89,2,0,1,2
1.9677775,0.676904733,89,2,0,1,2
0.971807,-0.028598054,89,2,0,1,2
1.5461086,0.435741193,89,2,0,1,2
1.5646765,0.447679093,89,2,0,1,2
0.52142805,-0.651183981,89,2,0,1,2
6.0983982,1.808026147,89,2,0,1,2
1.97318365,0.679648304,89,2,0,1,2
0.4338351,-0.835090771,89,2,0,1,2
0.0156897,-4.154750833,89,2,0,1,2
0.075116,-2.588721694,89,2,0,1,2
0.48908555,-0.715217856,89,2,0,1,2
0.0251375,-3.683394524,89,2,0,1,2
0.5318971,-0.631305229,89,2,0,1,2
0.03114505,-3.469099955,89,2,0,1,2
1.0400326,0.039252059,89,2,0,1,2
1.01955185,0.019363168,89,2,0,1,2
0.5241445,-0.645987869,89,2,0,1,2
0.95080385,-0.050447494,89,2,0,1,2
0.65506995,-0.423013255,89,2,0,1,2
0.5671892,-0.567062345,89,2,0,1,2
0.8837251,-0.123609238,89,2,0,1,2
7.5996534,2.028102641,89,2,0,1,2
1.37105655,0.315581647,89,2,0,1,2
0.913085,-0.090926303,89,2,0,1,2
6.55004205,1.879471469,89,2,0,1,2
0.48044365,-0.733045331,89,2,0,1,2
0.03299195,-3.411491687,89,2,0,1,2
1.53195295,0.426543359,89,2,0,1,2
8.9229271,2.188624043,89,2,0,1,2
0.0219864,-3.817331199,89,2,0,1,2
1.3343535,0.288446905,89,2,0,1,2
0.65715645,-0.419833161,89,2,0,1,2
1.18528665,0.169984644,89,2,0,1,2
6.568225,1.882243629,89,2,0,1,2
1.95390905,0.669832007,89,2,0,1,2
4.04710745,1.398002416,89,2,0,1,2
4.44446225,1.491658883,89,2,0,1,2
7.5283614,2.018677409,89,2,0,1,2
0.5225106,-0.649110008,89,2,0,1,2
0.4081525,-0.8961144,89,2,0,1,2
5.4566965,1.69684357,89,2,0,1,2
1.48368965,0.394531992,89,2,0,1,2
3.87984875,1.355796171,89,2,0,1,2
0.43003035,-0.843899491,89,2,0,1,2
0.97504345,-0.025273245,89,2,0,1,2
0.5132606,-0.666971571,89,2,0,1,2
1.02212995,0.021888636,89,2,0,1,2
1.4501598,0.371673757,89,2,0,1,2
0.21276635,-1.547560664,89,2,0,1,2
9.39982825,2.240691418,89,2,0,1,2
0.8892085,-0.117423538,89,2,0,1,2
3.1241457,1.13916087,89,2,0,1,2
4.42235255,1.486671806,90,2,0,1,2
2.0108397,0.698552396,90,2,0,1,2
0.29928395,-1.206362491,90,2,0,1,2
2.04633265,0.71604924,90,2,0,1,2
2.8992796,1.064462292,90,2,0,1,2
0.64085,-0.444959859,90,2,0,1,2
1.52337385,0.420927513,90,2,0,1,2
3.6643509,1.298651212,90,2,0,1,2
3.4899883,1.249898384,90,2,0,1,2
1.1073477,0.101967697,90,2,0,1,2
4.5033822,1.504828714,90,2,0,1,2
0.645852,-0.437184904,90,2,0,1,2
0.50052545,-0.692096832,90,2,0,1,2
0.0737944,-2.606472431,90,2,0,1,2
5.02588975,1.614602503,90,2,0,1,2
1.04079845,0.039988159,90,2,0,1,2
1.0389254,0.03818691,90,2,0,1,2
0.6207479,-0.476830238,90,2,0,1,2
1.16925315,0.156365212,90,2,0,1,2
4.0704957,1.403764786,90,2,0,1,2
0.06441165,-2.742460762,90,2,0,1,2
0.60361335,-0.504821435,90,2,0,1,2
0.6066477,-0.499807052,90,2,0,1,2
0.91731525,-0.086304082,90,2,0,1,2
3.6254095,1.287967247,90,2,0,1,2
1.91062925,0.647432638,90,2,0,1,2
2.58151705,0.94837723,90,2,0,1,2
3.40791255,1.226099948,90,2,0,1,2
1.3542385,0.303239304,90,2,0,1,2
3.32214445,1.200610493,90,2,0,1,2
1.8505311,0.615472679,90,2,0,1,2
1.96942755,0.677742917,90,2,0,1,2
3.09039665,1.128299448,90,2,0,1,2
0.45105065,-0.79617564,90,2,0,1,2
1.97556375,0.680853801,90,2,0,1,2
3.3386952,1.205580072,90,2,0,1,2
1.14196605,0.132751382,90,2,0,1,2
1.0064102,0.006389742,90,2,0,1,2
2.57685345,0.946569062,90,2,0,1,2
1.5336478,0.427649081,90,2,0,1,2
0.5057511,-0.681710628,90,2,0,1,2
3.03953565,1.111704757,90,2,0,1,2
1.030311,0.029860698,90,2,0,1,2
2.56197995,0.940780378,90,2,0,1,2
1.5778986,0.456093962,90,2,0,1,2
0.0805426,-2.518969042,90,2,0,1,2
0.9530186,-0.048120858,90,2,0,1,2
0.0152377,-4.183982659,90,2,0,1,2
0.04322,-3.141451928,90,2,0,1,2
0.6389791,-0.447883532,90,2,0,1,2
0.01442495,-4.238795933,90,2,0,1,2
0.6662376,-0.406108915,90,2,0,1,2
1.5276159,0.423708285,90,2,0,1,2
0.4581066,-0.780653371,90,2,0,1,2
1.18233175,0.167488548,90,2,0,1,2
2.0933869,0.738783281,90,2,0,1,2
30.43646498,3.415641396,90,2,0,1,2
5.0357265,1.616557806,90,2,0,1,2
3.13102425,1.141360187,90,2,0,1,2
0.02293945,-3.774897143,90,2,0,1,2
0.3176854,-1.146693694,90,2,0,1,2
1.09601035,0.091676632,90,2,0,1,2
1.0945349,0.090329524,90,2,0,1,2
1.93931985,0.662337319,90,2,0,1,2
2.03733235,0.711641281,90,2,0,1,2
0.01175995,-4.443055588,90,2,0,1,2
0.03343515,-3.398147537,90,2,0,1,2
0.6666575,-0.405478858,90,2,0,1,2
1.60030895,0.470196704,90,2,0,1,2
0.53820735,-0.619511384,90,2,0,1,2
0.06441165,-2.742460762,90,2,0,1,2
0.9785365,-0.021697191,90,2,0,1,2
2.1447025,0.763000848,90,2,0,1,2
0.1521359,-1.882981079,90,2,0,1,2
3.8824911,1.356476984,90,2,0,1,2
0.5817071,-0.541788223,90,2,0,1,2
3.07133495,1.122112304,90,2,0,1,2
2.4531271,0.897363578,90,2,0,1,2
1.93277665,0.658957648,90,2,0,1,2
1.67200385,0.514022817,90,2,0,1,2
1.29213955,0.25629941,90,2,0,1,2
4.56651295,1.518749883,90,2,0,1,2
30.49425773,3.417538395,90,2,0,1,2
3.493527,1.250911828,90,2,0,1,2
3.0489946,1.114811897,90,2,0,1,2
1.5608195,0.445211004,90,2,0,1,2
0.04916955,-3.01248075,90,2,0,1,2
0.026427,-3.633369064,90,2,0,1,2
0.00437745,-5.431288916,90,2,0,1,2
2.97287965,1.089531062,90,2,0,1,2
0.601305,-0.508652986,90,2,0,1,2
30.55816088,3.419631782,90,2,0,1,2
1.52432315,0.421550475,90,2,0,1,2
0.47687965,-0.740491126,90,2,0,1,2
2.0030177,0.694654893,90,2,0,1,2
3.922585,1.366750875,90,2,0,1,2
3.067,1.120699885,90,2,0,1,2
0.08330475,-2.485249709,90,2,0,1,2
1.8510228,0.615738351,90,2,0,1,2
2.10203635,0.742906565,90,2,0,1,2
3.5842976,1.276562527,91,2,0,1,2
5.95821875,1.784771569,91,2,0,1,2
9.9913204,2.301716756,91,2,0,1,2
1.829684,0.604143274,91,2,0,1,2
9.430357,2.243933954,91,2,0,1,2
0.13930995,-1.971053972,91,2,0,1,2
0.0565718,-2.872244651,91,2,0,1,2
3.90989295,1.363509995,91,2,0,1,2
2.9293165,1.074769119,91,2,0,1,2
0.6227483,-0.473612855,91,2,0,1,2
3.9179515,1.365568941,91,2,0,1,2
3.3650152,1.21343248,91,2,0,1,2
3.6142534,1.284885306,91,2,0,1,2
0.01255345,-4.377759751,91,2,0,1,2
2.57856695,0.947233799,91,2,0,1,2
3.19020395,1.160084849,91,2,0,1,2
0.57856975,-0.547196169,91,2,0,1,2
6.1449183,1.815625448,91,2,0,1,2
0.0126553,-4.369679179,91,2,0,1,2
2.5245001,0.926043063,91,2,0,1,2
4.90217245,1.589678464,91,2,0,1,2
4.15157225,1.423487118,91,2,0,1,2
0.10975525,-2.209502392,91,2,0,1,2
4.9970552,1.608848779,91,2,0,1,2
3.95184145,1.37418166,91,2,0,1,2
0.5602596,-0.579355031,91,2,0,1,2
0.4977594,-0.697638451,91,2,0,1,2
0.5890198,-0.52929548,91,2,0,1,2
3.4265496,1.231553807,91,2,0,1,2
4.46337745,1.495905755,91,2,0,1,2
9.1084848,2.209206375,91,2,0,1,2
2.88401115,1.059182086,91,2,0,1,2
0.46120555,-0.773911457,91,2,0,1,2
