"Block","Area","Year","Mean","lower","upper","Density","DensityLO","DensityHI"
"CE5",4.823,2045,0.016,0,0,0.000272961728883116,0,0
"CE5",4.823,2046,0.023,0,0,0.000282374202292879,0,0
"CE5",4.823,2047,0.027,0,0,0.000301199149112404,0,0
"CE5",4.823,2048,0.032,0,0,0.000329436569341692,0,0
"CE5",4.823,2049,0.037,0,0,0.000357673989570979,0,0
"CE5",4.823,2050,0.045,0,0,0.000423561303439318,0,0
"NE1",3.55,2026,0,0,0,0,0,0
"NE1",3.55,2027,0,0,0,0,0,0
"NE1",3.55,2028,0,0,0,0,0,0
"NE1",3.55,2029,0,0,0,0,0,0
"NE1",3.55,2030,0,0,0,0,0,0
"NE1",3.55,2031,0,0,0,0,0,0
"NE1",3.55,2032,0,0,0,0,0,0
"NE1",3.55,2033,0,0,0,0,0,0
"NE1",3.55,2034,0,0,0,0,0,0
"NE1",3.55,2035,0,0,0,0,0,0
"NE1",3.55,2036,0,0,0,0,0,0
"NE1",3.55,2037,0,0,0,0,0,0
"NE1",3.55,2038,0.003,0,0,0,0,0
"NE1",3.55,2039,0.003,0,0,0,0,0
"NE1",3.55,2040,0.003,0,0,0,0,0
"NE1",3.55,2041,0.006,0,0,0,0,0
"NE1",3.55,2042,0.003,0,0,0,0,0
"NE1",3.55,2043,0.005,0,0,0.000214500214500215,0,0
"NE1",3.55,2044,0.003,0,0,0.000536250536250536,0,0
"NE1",3.55,2045,0.001,0,0,0.000750750750750751,0,0
"NE1",3.55,2046,0.007,0,0,0.00107250107250107,0,0
"NE1",3.55,2047,0.006,0,0,0.00117975117975118,0,0
"NE1",3.55,2048,0.009,0,0,0.00107250107250107,0,0
"NE1",3.55,2049,0.012,0,0,0.000965250965250965,0,0
"NE1",3.55,2050,0.011,0,0,0.0015015015015015,0,0
"NE2",9.472,2026,0,0,0,0.00631998009455088,0,0
"NE2",9.472,2027,0,0,0,0.00394127892510575,0,0
"NE2",9.472,2028,0,0,0,0.00274695197810401,0,0
"NE2",9.472,2029,0,0,0,0.00199054491166957,0,0
"NE2",9.472,2030,0,0,0,0.00141328688728539,0,0
"NE2",9.472,2031,0,0,0,0.000836028862901219,0,0
"NE2",9.472,2032,0,0,0,0.00050758895247574,0,0
"NE2",9.472,2033,0,0,0,0.000348345359542175,0,0
"NE2",9.472,2034,0,0,0,0.000218959940283653,0,0
"NE2",9.472,2035,0,0,0,0.000199054491166957,0,0
"NE2",9.472,2036,0,0,0,0.000209007215725305,0,0
"NE2",9.472,2037,0,0,0,0.000248818113958696,0,0
"NE2",9.472,2038,0,0,0,0.000308534461308783,0,0
"NE2",9.472,2039,0,0,0,0.000388156257775566,0,0
"NE2",9.472,2040,0,0,0,0.000358298084100523,0,0
"NE2",9.472,2041,0.004,0,0,0.000378203533217218,0,0
"NE2",9.472,2042,0.004,0,0,0.000457825329684001,0,0
"NE2",9.472,2043,0.008,0,0,0.000477730778800697,0,0
"NE2",9.472,2044,0.004,0,0,0.000587210748942523,0,0
"NE2",9.472,2045,0.004,0,0,0.000676785269967654,0,0
"NE2",9.472,2046,0.008,0,0,0.000776312515551132,0,0
"NE2",9.472,2047,0.016,0,0,0.000855934312017915,0,0
"NE2",9.472,2048,0.018,0,0,0.000995272455834785,0,0
"NE2",9.472,2049,0.024,0,0,0.00102513062950983,0,0
"NE2",9.472,2050,0.028,0,0,0.00112465787509331,0,0
"NE3",36.687,2026,0,0,0,0.00486302083014338,0,0
"NE3",36.687,2027,0,0,0,0.00306235568648827,0,0
"NE3",36.687,2028,0,0,0,0.00199665590759035,0,0
"NE3",36.687,2029,0,0,0,0.00136581063617377,0,0
"NE3",36.687,2030,0,0,0,0.00086970901496267,0,0
"NE3",36.687,2031,0,0,0,0.000630845271416585,0,0
"NE3",36.687,2032,0,0,0,0.000477727487092171,0,0
"NE3",36.687,2033,0,0,0,0.000318484991394781,0,0
"NE3",36.687,2034,0,0,0,0.000281736723156921,0,0
"NE3",36.687,2035,0,0,0,0.000251113166292038,0,0
"NE3",36.687,2036,0,0,0,0.000263362589037992,0,0
"NE3",36.687,2037,0,0,0,0.000287861434529898,0,0
"NE3",36.687,2038,0,0,0,0.000349108548259663,0,0
"NE3",36.687,2039,0,0,0,0.000410355661989429,0,0
"NE3",36.687,2040,0,0,0,0.000434854507481335,0,0
"NE3",36.687,2041,0.004,0,0,0.000447103930227288,0,0
"NE3",36.687,2042,0,0,0,0.000502226332584077,0,0
"NE3",36.687,2043,0,0,0,0.000526725178075983,0,0
"NE3",36.687,2044,0,0,0,0.000618595848670631,0,0
"NE3",36.687,2045,0,0,0,0.000741090076130162,0,0
"NE3",36.687,2046,0.001,0,0,0.000832960746724811,0,0
"NE3",36.687,2047,0.008,0,0,0.000973829108303271,0,0
"NE3",36.687,2048,0.006,0,0,0.00100445266516815,0,0
"NE3",36.687,2049,0.006,0,0,0.00104732564477899,0,0
"NE3",36.687,2050,0.016,0,0,0.00120656814047638,0,0
"NE4",9.324,2026,0,0,0,0.00355255047722221,0,0
"NE4",9.324,2027,0,0,0,0.00223762117335027,0,0
"NE4",9.324,2028,0,0,0,0.00160257008909393,0,0
"NE4",9.324,2029,0,0,0,0.00102355292403668,0,0
"NE4",9.324,2030,0,0,0,0.000762061301107604,0,0
"NE4",9.324,2031,0,0,0,0.000448271353592708,0,0
"NE4",9.324,2032,0,0,0,0.000231606866022899,0,0
"NE4",9.324,2033,0,0,0,0.000134481406077812,0,0
"NE4",9.324,2034,0,0,0,0.000104596649171632,0,0
"NE4",9.324,2035,0,0,0,8.96542707185416e-05,0,0
"NE4",9.324,2036,0,0,0,9.33898653318142e-05,0,0
"NE4",9.324,2037,0,0,0,9.33898653318142e-05,0,0
"NE4",9.324,2038,0,0,0,0.000100861054558359,0,0
"NE4",9.324,2039,0,0,0,0.000104596649171632,0,0
"NE4",9.324,2040,0,0,0,0.000119539027624722,0,0
"NE4",9.324,2041,0,0,0,0.000138217000691085,0,0
"NE4",9.324,2042,0,0,0,0.000164366162983993,0,0
"NE4",9.324,2043,0.004,0,0,0.000235342460636172,0,0
"NE4",9.324,2044,0.007,0,0,0.000265227217542352,0,0
"NE4",9.324,2045,0.011,0,0,0.000295111974448533,0,0
"NE4",9.324,2046,0.018,0,0,0.000347410299034349,0,0
"NE4",9.324,2047,0.017,0,0,0.000369823866713984,0,0
"NE4",9.324,2048,0.012,0,0,0.000459478137432526,0,0
"NE4",9.324,2049,0.013,0,0,0.000508040867405069,0,0
"NE4",9.324,2050,0.02,0,0,0.00053792562431125,0,0
"NE5",363.228,2026,0,0,0,0,0,0
"NE5",363.228,2027,0,0,0,0,0,0
"NE5",363.228,2028,0,0,0,0,0,0
"NE5",363.228,2029,0,0,0,0,0,0
"NE5",363.228,2030,0,0,0,0,0,0
"NE5",363.228,2031,0,0,0,0,0,0
"NE5",363.228,2032,0,0,0,0,0,0
"NE5",363.228,2033,0,0,0,0,0,0
"NE5",363.228,2034,0,0,0,0,0,0
"NE5",363.228,2035,0,0,0,0,0,0
"NE5",363.228,2036,0,0,0,0,0,0
"NE5",363.228,2037,0,0,0,0,0,0
"NE5",363.228,2038,0,0,0,2.75309172200381e-06,0,0
"NE5",363.228,2039,0,0,0,0,0,0
"NE5",363.228,2040,0,0,0,0,0,0
"NE5",363.228,2041,0.004,0,0,5.50618344400762e-06,0,0
"NE5",363.228,2042,0.008,0,0,1.37654586100191e-05,0,0
"NE5",363.228,2043,0.006,0,0,8.25927516601143e-06,0,0
"NE5",363.228,2044,0.004,0,0,5.50618344400762e-06,0,0
"NE5",363.228,2045,0.002,0,0,5.50618344400762e-06,0,0
"NE5",363.228,2046,0.003,0,0,5.50618344400762e-06,0,0
"NE5",363.228,2047,0.006,0,0,1.65185503320229e-05,0,0
"NE5",363.228,2048,0.01,0,0,2.75309172200381e-05,0,0
"NE5",363.228,2049,0.023,0,0,4.95556509960686e-05,0,0
"NE5",363.228,2050,0.041,0,0,7.15803847720991e-05,0,0
